,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1,Shareef Abdur-Rahim\abdursh01,2002,2004,3,211,8023,1547,3270,47,153,1168,1398,514,1868,608,229,138,593,601,4309,.473,.307,.835,38.0,20.4,8.9,2.9
2,Don Adams\adamsdo01,1972,1973,2,74,2106,315,817,,,211,281,,516,142,,,,270,841,.386,,.751,28.5,11.4,7.0,1.9
3,Jaylen Adams\adamsja01,2019,2019,1,2,5,0,1,0,1,0,0,0,1,1,0,0,0,0,0,.000,.000,,2.5,0.0,0.5,0.5
4,Derrick Alston\alstode01,1997,1997,1,2,11,0,5,0,0,0,2,3,4,0,0,0,0,0,0,.000,,.000,5.5,0.0,2.0,0.0
5,Greg Anderson\andergr01,1995,1998,2,101,1020,93,185,0,5,50,112,101,306,32,42,42,49,188,236,.503,.000,.446,10.1,2.3,3.0,0.3
6,Kenny Anderson\anderke01,2005,2005,1,39,717,81,190,6,13,27,37,23,83,98,33,0,46,81,195,.426,.462,.730,18.4,5.0,2.1,2.5
7,Pero Antic\anticpe01,2014,2015,2,113,1962,231,590,108,344,138,189,115,398,107,37,26,104,258,708,.392,.314,.730,17.4,6.3,3.5,0.9
8,Stacey Arceneaux\arcenst01,1962,1962,1,7,110,22,56,,,6,13,,32,4,,,,10,50,.393,,.462,15.7,7.1,4.6,0.6
9,Hilton Armstrong\armsthi01,2011,2011,1,12,76,6,12,1,1,2,10,3,17,4,3,5,3,9,15,.500,1.000,.200,6.3,1.3,1.4,0.3
10,Stacey Augmon\augmost01,1992,1996,5,390,11878,2035,4166,10,47,1276,1726,804,1773,892,570,168,775,832,5356,.488,.213,.739,30.5,13.7,4.5,2.3
11,Gustavo Ayon\ayongu01,2014,2014,1,26,429,52,102,0,0,8,20,42,125,28,25,10,29,47,112,.510,,.400,16.5,4.3,4.8,1.1
12,Luke Babbitt\babbilu01,2018,2018,1,37,570,80,168,49,111,17,22,5,81,26,7,5,15,47,226,.476,.441,.773,15.4,6.1,2.2,0.7
13,John Bagley\baglejo01,1994,1994,1,3,13,0,2,0,0,2,2,0,1,3,0,0,0,2,2,.000,,1.000,4.3,0.7,0.3,1.0
14,John Barber\barbejo01,1957,1957,1,5,19,2,8,,,3,6,,6,0,,,,4,7,.250,,.500,3.8,1.4,1.2,0.0
15,Tom Barker\barketo01,1977,1977,1,59,1354,182,436,,,112,164,111,401,60,33,41,,223,476,.417,,.683,22.9,8.1,6.8,1.0
16,John Barnhill\barnhjo01,1963,1966,4,223,5527,793,1898,,,350,526,,698,626,,,,389,1936,.418,,.665,24.8,8.7,3.1,2.8
17,Drew Barry\barrydr01,1998,2000,2,35,330,24,53,13,30,14,16,5,39,65,10,1,37,37,75,.453,.433,.875,9.4,2.1,1.1,1.9
18,Jon Barry\barryjo01,1997,2005,2,74,1240,131,323,59,156,47,59,30,120,143,69,5,73,84,368,.406,.378,.797,16.8,5.0,1.6,1.9
19,Esteban Batista\batises01,2006,2007,2,70,576,42,96,0,1,37,60,68,174,11,18,11,42,124,121,.438,.000,.617,8.2,1.7,2.5,0.2
20,John Battle\battljo01,1986,1991,6,416,7682,1482,3184,43,154,875,1106,145,633,924,198,31,488,625,3882,.465,.279,.791,18.5,9.3,1.5,2.2
21,Sergei Bazarevich\bazarse01,1995,1995,1,10,74,11,22,1,6,7,9,1,7,14,1,1,7,10,30,.500,.167,.778,7.4,3.0,0.7,1.4
22,Kent Bazemore\bazemke01,2015,2019,5,292,7277,1066,2503,366,1002,473,635,124,1102,666,349,171,500,628,2971,.426,.365,.745,24.9,10.2,3.8,2.3
23,Ed Beach\beached01,1951,1951,1,1,,0,3,,,0,0,,0,1,,,,0,0,.000,,,,0.0,0.0,1.0
24,Butch Beard\beardbu01,1970,1970,1,72,941,183,392,,,135,163,,140,121,,,,124,501,.467,,.828,13.1,7.0,1.9,1.7
25,Zelmo Beaty\beatyze01,1963,1969,7,501,17135,3260,6927,,,2207,2952,,5622,765,,,,2002,8727,.471,,.748,34.2,17.4,11.2,1.5
26,Ernie Beck\becker01,1961,1961,1,7,62,7,21,,,5,5,,12,13,,,,6,19,.333,,1.000,8.9,2.7,1.7,1.9
27,Ron Behagen\behagro01,1978,1978,1,26,571,117,249,,,51,70,53,173,34,30,12,58,97,285,.470,,.729,22.0,11.0,6.7,1.3
28,Elmer Behnke\behnkel01,1952,1952,1,4,55,6,22,,,4,7,,17,4,,,,13,16,.273,,.571,13.8,4.0,4.3,1.0
29,Marco Belinelli\belinma01,2018,2018,1,52,1210,199,485,92,247,101,109,14,100,103,46,3,54,41,591,.410,.372,.927,23.3,11.4,1.9,2.0
30,Walt Bellamy\bellawa01,1970,1974,5,338,12192,2011,3957,,,1267,2170,264,4123,948,52,48,,1099,5289,.508,,.584,36.1,15.6,12.2,2.8
31,DeAndre' Bembry\bembrde01,2017,2019,3,68,928,114,260,17,56,30,61,25,157,88,36,19,72,67,275,.438,.304,.492,13.6,4.0,2.3,1.3
32,Irv Bemoras\bemorir01,1954,1957,2,131,2479,309,890,,,209,311,,341,125,,,,228,827,.347,,.672,18.9,6.3,2.6,1.0
33,Corey Benjamin\benjaco01,2003,2003,1,9,152,13,43,2,13,12,16,10,31,10,1,2,6,20,40,.302,.154,.750,16.9,4.4,3.4,1.1
34,Gene Berce\bercege01,1950,1950,1,3,,5,16,,,0,5,,,2,,,,6,10,.313,,.000,,3.3,,0.7
35,Mike Bibby\bibbymi01,2008,2011,4,248,7709,1067,2501,475,1195,287,365,78,709,1119,238,22,367,490,2896,.427,.397,.786,31.1,11.7,2.9,4.5
36,Charlie Black\blackch01,1952,1952,1,13,117,6,31,,,5,12,,31,9,,,,31,17,.194,,.417,9.0,1.3,2.4,0.7
37,Mookie Blaylock\blaylmo01,1993,1999,7,518,19216,2938,7112,1050,3023,817,1111,673,2407,3764,1321,160,1289,939,7743,.413,.347,.735,37.1,14.9,4.6,7.3
38,Don Boven\bovendo01,1952,1953,2,93,2649,287,887,,,323,457,,434,212,,,,373,897,.324,,.707,28.5,9.6,4.7,2.3
39,Cal Bowdler\bowdlca01,2000,2002,3,142,1383,163,403,2,11,96,125,90,272,29,42,45,43,155,424,.404,.182,.768,9.7,3.0,1.9,0.2
40,Ira Bowman\bowmair01,2001,2001,1,3,19,0,2,0,0,0,0,1,2,7,0,0,1,0,0,.000,,,6.3,0.0,0.7,2.3
41,Donnie Boyce\boycedo01,1996,1997,2,30,195,30,86,6,24,13,26,12,25,16,13,5,22,19,79,.349,.250,.500,6.5,2.6,0.8,0.5
42,Harry Boykoff\boykoha01,1951,1951,1,16,,48,133,,,29,37,,85,20,,,,67,125,.361,,.784,,7.8,5.3,1.3
43,Cedric Bozeman\bozemce01,2007,2007,1,23,199,11,39,2,13,2,6,3,23,9,5,2,9,32,26,.282,.154,.333,8.7,1.1,1.0,0.4
44,Steve Bracey\bracest01,1973,1974,2,145,2513,433,915,,,142,206,26,253,356,60,5,,282,1008,.473,,.689,17.3,7.0,1.7,2.5
45,Dudley Bradley\bradldu01,1989,1989,1,38,267,28,86,8,31,8,16,7,32,24,16,2,14,41,72,.326,.258,.500,7.0,1.9,0.8,0.6
46,Michael Bradley\bradlmi01,2004,2004,1,11,60,6,12,0,0,0,0,5,12,0,2,0,4,8,12,.500,,,5.5,1.1,1.1,0.0
47,Elton Brand\brandel01,2014,2015,2,109,1900,221,427,0,3,73,117,125,461,96,57,113,78,246,515,.518,.000,.624,17.4,4.7,4.2,0.9
48,Jim Brasco\brascji01,1953,1953,1,10,137,14,46,,,16,20,,9,9,,,,12,44,.304,,.800,13.7,4.4,0.9,0.9
49,Randy Breuer\breuera01,1993,1993,1,12,107,15,31,0,0,2,5,10,28,6,2,3,5,12,32,.484,,.400,8.9,2.7,2.3,0.5
50,Frankie Brian\brianfr01,1951,1951,1,68,,363,1127,,,418,508,,244,266,,,,215,1144,.322,,.823,,16.8,3.6,3.9
51,Bill Bridges\bridgbi01,1963,1972,10,683,23574,3269,7490,,,2147,3099,,8656,1997,,,,2576,8685,.436,,.693,34.5,12.7,12.7,2.9
52,Chucky Brown\brownch01,1998,1998,1,77,1202,161,372,2,8,63,87,57,183,55,23,13,51,100,387,.433,.250,.724,15.6,5.0,2.4,0.7
53,John Brown\brownjo01,1974,1980,6,405,8819,1196,2655,0,0,830,1070,736,1879,595,232,66,140,1265,3222,.450,,.776,21.8,8.0,4.6,1.5
54,Rickey Brown\brownri01,1983,1985,3,163,1904,221,497,0,1,112,173,178,492,63,42,50,126,324,554,.445,.000,.647,11.7,3.4,3.0,0.4
55,Nicolas Brussino\brussni01,2018,2018,1,4,10,0,2,0,2,0,0,0,3,0,0,0,0,0,0,.000,.000,,2.5,0.0,0.8,0.0
56,Matt Bullard\bullama01,1996,1996,1,46,460,66,162,26,72,16,20,18,60,18,17,11,24,50,174,.407,.361,.800,10.0,3.8,1.3,0.4
57,Tom Burleson\burleto01,1981,1981,1,31,363,41,99,0,0,20,41,44,94,12,8,19,24,73,102,.414,,.488,11.7,3.3,3.0,0.4
58,Art Burris\burriar01,1952,1952,1,12,269,24,81,,,19,27,,50,16,,,,30,67,.296,,.704,22.4,5.6,4.2,1.3
59,Ed Burton\burtoed01,1965,1965,1,7,42,7,20,,,4,7,,13,2,,,,13,18,.350,,.571,6.0,2.6,1.9,0.3
60,Willie Burton\burtowi01,1997,1997,1,24,380,39,116,13,46,57,68,11,41,11,8,3,26,55,148,.336,.283,.838,15.8,6.2,1.7,0.5
61,Tommy Byrnes\byrneto01,1951,1951,1,19,,33,102,,,21,29,,33,32,,,,33,87,.324,,.724,,4.6,1.7,1.7
62,Barney Cable\cableba01,1962,1963,2,94,2025,330,748,,,117,185,,609,126,,,,242,777,.441,,.632,21.5,8.3,6.5,1.3
63,Jose Calderon\caldejo01,2017,2017,1,17,247,23,57,8,30,7,8,7,32,37,4,0,15,14,61,.404,.267,.875,14.5,3.6,1.9,2.2
64,Joe Caldwell\caldwjo01,1966,1970,5,369,11615,2525,5330,,,1022,1611,,1736,1074,,,,1064,6072,.474,,.634,31.5,16.5,4.7,2.9
65,Bill Calhoun\calhobi01,1953,1955,3,190,6388,498,1504,,,559,775,,814,565,,,,448,1555,.331,,.721,33.6,8.2,4.3,3.0
66,Bob Carpenter\carpebo01,1951,1951,1,35,,82,211,,,58,70,,167,63,,,,79,222,.389,,.829,,6.3,4.8,1.8
67,Antoine Carr\carran01,1985,1990,6,346,5922,1016,1969,4,18,543,694,405,1152,375,134,320,414,1037,2579,.516,.222,.782,17.1,7.5,3.3,1.1
68,DeMarre Carroll\carrode01,2014,2015,2,143,4530,620,1295,217,572,236,322,206,775,252,202,38,154,342,1693,.479,.379,.733,31.7,11.8,5.4,1.8
69,Vince Carter\cartevi01,2019,2019,1,4,82,9,24,7,17,6,6,0,9,3,2,1,3,7,31,.375,.412,1.000,20.5,7.8,2.3,0.8
70,Tyler Cavanaugh\cavanty01,2018,2018,1,39,518,67,152,32,89,17,21,45,127,27,9,4,14,61,183,.441,.360,.810,13.3,4.7,3.3,0.7
71,Jerry Chambers\chambje01,1971,1971,1,65,1168,237,526,,,106,134,,245,61,,,,119,580,.451,,.791,18.0,8.9,3.8,0.9
72,John Chaney\chanejo01,1950,1950,1,6,,10,37,,,8,12,,,15,,,,13,28,.270,,.667,,4.7,,2.5
73,Len Chappell\chapple01,1971,1971,1,42,451,71,161,,,60,74,,133,16,,,,63,202,.441,,.811,10.7,4.8,3.2,0.4
74,Ken Charles\charlke01,1977,1978,2,103,3007,427,1039,,,247,306,47,192,377,166,50,37,293,1101,.411,,.807,29.2,10.7,1.9,3.7
75,Lorenzo Charles\charllo01,1986,1986,1,36,273,49,88,0,0,24,36,13,39,8,2,6,18,37,122,.557,,.667,7.6,3.4,1.1,0.2
76,Maurice Cheeks\cheekma01,1992,1992,1,56,1086,115,249,3,6,26,43,29,95,185,83,0,36,73,259,.462,.500,.605,19.4,4.6,1.7,3.3
77,Josh Childress\childjo01,2005,2008,4,285,8923,1168,2237,93,258,733,917,626,1582,526,289,153,385,615,3162,.522,.360,.799,31.3,11.1,5.6,1.8
78,Cal Christensen\chrisca01,1951,1952,2,91,374,163,541,,,205,302,,605,195,,,,313,531,.301,,.679,15.6,5.8,6.6,2.1
79,Bob Christian\chrisbo01,1971,1973,3,165,1768,206,424,,,144,204,,663,105,,,,306,556,.486,,.706,10.7,3.4,4.0,0.6
80,Speedy Claxton\claxtsp01,2007,2009,2,44,1069,93,285,6,28,34,62,12,81,188,72,4,75,132,226,.326,.214,.548,24.3,5.1,1.8,4.3
81,Antonius Cleveland\clevean01,2018,2018,1,4,42,4,7,3,3,2,2,1,4,0,1,1,5,12,13,.571,1.000,1.000,10.5,3.3,1.0,0.0
82,Jack Coleman\colemja01,1956,1958,3,185,5020,742,1808,,,295,416,,1474,423,,,,525,1779,.410,,.709,27.1,9.6,8.0,2.3
83,Bimbo Coles\colesbi01,2000,2000,1,80,1924,276,607,8,39,85,104,30,172,290,58,11,103,178,645,.455,.205,.817,24.1,8.1,2.2,3.6
84,Jason Collier\collija02,2004,2005,2,90,1487,253,541,7,18,115,156,120,295,35,26,24,94,218,628,.468,.389,.737,16.5,7.0,3.3,0.4
85,Art Collins\colliar01,1981,1981,1,29,395,35,99,0,2,24,36,19,41,25,11,1,32,35,94,.354,.000,.667,13.6,3.2,1.4,0.9
86,Don Collins\collido02,1981,1981,1,47,1184,230,530,0,3,137,162,96,187,115,69,11,107,166,597,.434,.000,.846,25.2,12.7,4.0,2.4
87,Jason Collins\collija04,2010,2012,3,103,1016,58,134,1,2,34,58,47,164,36,16,14,41,152,151,.433,.500,.586,9.9,1.5,1.6,0.3
88,John Collins\collijo01,2018,2018,1,74,1785,314,545,16,47,133,186,176,541,98,47,80,105,215,777,.576,.340,.715,24.1,10.5,7.3,1.3
89,Sean Colson\colsose01,2001,2001,1,3,14,0,5,0,1,0,0,0,3,3,0,0,2,0,0,.000,.000,,4.7,0.0,1.0,1.0
90,Chuck Cooper\coopech01,1955,1956,2,105,2323,251,741,,,249,333,,523,212,,,,281,751,.339,,.748,22.1,7.2,5.0,2.0
91,Tyrone Corbin\corbity01,1995,1999,4,277,7459,917,2146,175,524,317,430,289,1063,407,281,37,288,608,2326,.427,.334,.737,26.9,8.4,3.8,1.5
92,Ray Corley\corlera01,1951,1951,1,18,,29,85,,,16,29,,43,38,,,,26,74,.341,,.552,,4.1,2.4,2.1
93,Chris Crawford\crawfch01,1998,2004,7,252,3985,609,1393,70,202,366,444,206,547,154,101,80,232,492,1654,.437,.347,.824,15.8,6.6,2.2,0.6
94,Jamal Crawford\crawfja01,2010,2011,2,155,4757,864,1979,282,776,492,575,56,331,479,118,26,282,229,2502,.437,.363,.856,30.7,16.1,2.1,3.1
95,Jordan Crawford\crawfjo02,2011,2011,1,16,160,27,77,9,27,4,6,9,28,15,3,0,15,13,67,.351,.333,.667,10.0,4.2,1.8,0.9
96,Jim Creighton\creigji01,1976,1976,1,32,172,12,43,,,7,16,13,45,4,2,9,,23,31,.279,,.438,5.4,1.0,1.4,0.1
97,Charlie Criss\crissch01,1978,1985,7,318,7091,997,2352,4,48,734,892,107,460,1079,313,17,540,482,2732,.424,.083,.823,22.3,8.6,1.4,3.4
98,Dillard Crocker\crockdi01,1952,1953,2,93,1536,196,558,,,222,328,,212,120,,,,325,614,.351,,.677,16.5,6.6,2.3,1.3
99,Jared Cunningham\cunnija01,2014,2014,1,5,22,1,2,0,1,0,2,0,1,3,0,0,2,3,2,.500,.000,.000,4.4,0.4,0.2,0.6
100,Erick Dampier\dampier01,2012,2012,1,15,83,1,8,0,0,0,0,10,25,4,1,4,3,9,2,.125,,,5.5,0.1,1.7,0.3
101,Pete Darcey\darcepe01,1953,1953,1,12,90,3,18,,,5,9,,10,2,,,,29,11,.167,,.556,7.5,0.9,0.8,0.2
102,Jimmy Darrow\darroji01,1962,1962,1,5,34,3,15,,,6,7,,7,6,,,,9,12,.200,,.857,6.8,2.4,1.4,1.2
103,Emanual Davis\davisem01,2002,2003,2,52,1114,102,286,36,114,33,40,24,117,104,39,7,77,96,273,.357,.316,.825,21.4,5.3,2.3,2.0
104,Jim Davis\davisji01,1968,1972,5,303,6367,1013,2186,,,624,919,,2030,464,,,,926,2650,.463,,.679,21.0,8.7,6.7,1.5
105,Johnny Davis\davisjo01,1983,1986,3,155,3946,658,1474,6,28,432,521,92,286,753,118,13,286,278,1754,.446,.214,.829,25.5,11.3,1.8,4.9
106,Josh Davis\davisjo02,2004,2004,1,4,23,2,5,0,2,1,1,1,5,0,0,0,2,3,5,.400,.000,1.000,5.8,1.3,1.3,0.0
107,Ron Davis\davisro01,1977,1977,1,7,67,8,35,,,4,13,2,7,2,7,0,,9,20,.229,,.308,9.6,2.9,1.0,0.3
108,Walt Davis\daviswa01,1958,1958,1,26,287,41,115,,,45,58,,86,11,,,,62,127,.357,,.776,11.0,4.9,3.3,0.4
109,Austin Daye\dayeau01,2015,2015,1,8,76,10,26,5,14,1,2,4,14,8,4,2,5,9,26,.385,.357,.500,9.5,3.3,1.8,1.0
110,Dewayne Dedmon\dedmode01,2018,2019,2,63,1556,251,481,51,143,67,86,100,494,92,40,52,86,164,620,.522,.357,.779,24.7,9.8,7.8,1.5
111,Archie Dees\deesar01,1962,1962,1,8,,,,,,,,,,,,,,,,,,,,,,
112,Malcolm Delaney\delanma01,2017,2018,2,127,2262,254,673,72,234,149,185,19,223,356,74,7,161,194,729,.377,.308,.805,17.8,5.7,1.8,2.8
113,Tony Delk\delkto01,2005,2006,2,57,1347,246,592,72,202,105,138,29,132,104,47,3,54,123,669,.416,.356,.761,23.6,11.7,2.3,1.8
114,Nate DeLong\delonna01,1952,1952,1,17,132,20,42,,,24,35,,31,14,,,,47,64,.476,,.686,7.8,3.8,1.8,0.8
115,Randy Denton\dentora01,1977,1977,1,45,700,103,256,,,33,47,81,218,33,14,16,,100,239,.402,,.702,15.6,5.3,4.8,0.7
116,Hank DeZonie\dezonha01,1951,1951,1,5,,6,25,,,5,7,,18,9,,,,6,17,.240,,.714,,3.4,3.6,1.8
117,Boris Diaw\diawbo01,2004,2005,2,142,3120,264,607,15,76,113,170,165,512,331,96,55,213,314,656,.435,.197,.665,22.0,4.6,3.6,2.3
118,Dan Dickau\dickada01,2003,2004,2,73,658,91,219,25,71,25,32,13,59,103,23,2,66,88,232,.416,.352,.781,9.0,3.2,0.8,1.4
119,Henry Dickerson\dickehe01,1977,1977,1,6,63,6,12,,,5,8,0,2,11,1,0,,13,17,.500,,.625,10.5,2.8,0.3,1.8
120,Fred Diute\diutefr01,1955,1955,1,7,72,2,21,,,7,12,,13,4,,,,12,11,.095,,.583,10.3,1.6,1.9,0.6
121,Tyler Dorsey\dorsety01,2018,2019,2,58,1001,148,393,73,202,45,63,17,133,81,17,5,37,66,414,.377,.361,.714,17.3,7.1,2.3,1.4
122,John Drew\drewjo01,1975,1982,8,595,18362,4545,9660,4,26,3527,4743,1878,4433,957,859,182,1033,2216,12621,.470,.154,.744,30.9,21.2,7.5,1.6
123,Predrag Drobnjak\drobnpr01,2005,2005,1,71,1435,238,543,25,71,96,120,73,238,49,42,24,78,138,597,.438,.352,.800,20.2,8.4,3.4,0.7
124,Bob Duffy\duffybo02,1963,1964,2,44,441,67,177,,,22,40,,40,83,,,,42,156,.379,,.550,10.0,3.5,0.9,1.9
125,Mike Dunleavy\dunlemi02,2017,2017,1,30,475,57,130,33,77,22,26,13,68,30,9,5,14,35,169,.438,.429,.846,15.8,5.6,2.3,1.0
126,Dennis DuVal\duvalde01,1976,1976,1,13,130,15,43,,,6,9,1,8,20,6,2,,15,36,.349,,.667,10.0,2.8,0.6,1.5
127,Gene Dyker\dykerge01,1954,1954,1,11,91,6,26,,,4,8,,16,5,,,,21,16,.231,,.500,8.3,1.5,1.5,0.5
128,Jerry Eaves\eavesje01,1985,1985,1,3,37,3,6,0,0,5,6,0,0,4,0,0,4,6,11,.500,,.833,12.3,3.7,0.0,1.3
129,Dike Eddleman\eddledi01,1950,1952,3,182,1616,957,2726,,,591,902,,642,424,,,,678,2505,.351,,.655,32.3,13.8,5.4,2.3
130,Keith Edmonson\edmonke01,1983,1983,1,32,309,48,139,0,2,16,27,20,39,22,11,6,20,41,112,.345,.000,.593,9.7,3.5,1.2,0.7
131,Doug Edwards\edwardo01,1994,1995,2,54,319,39,97,0,2,32,48,26,66,21,7,9,28,39,110,.402,.000,.667,5.9,2.0,1.2,0.4
132,John Edwards\edwarjo01,2006,2006,1,40,296,31,64,0,0,8,11,18,48,5,3,15,12,76,70,.484,,.727,7.4,1.8,1.2,0.1
133,Craig Ehlo\ehlocr01,1994,1996,3,210,5071,760,1721,210,576,237,328,191,682,524,267,41,307,385,1967,.442,.365,.723,24.1,9.4,3.2,2.5
134,Rich Eichhorst\eichhdi01,1962,1962,1,1,10,1,2,,,0,0,,1,3,,,,1,2,.500,,,10.0,2.0,1.0,3.0
135,Obinna Ekezie\ekeziob01,2005,2005,1,42,732,79,182,0,1,72,93,69,179,11,22,12,45,129,230,.434,.000,.774,17.4,5.5,4.3,0.3
