,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
338,Mehmet Okur\okurme01,2003,2004,2,143,2946,431,965,56,160,258,340,277,756,140,61,102,167,305,1176,.447,.350,.759,20.6,8.2,5.3,1.0
339,John Oldham\oldhajo01,1950,1951,2,127,,326,1023,,,274,437,,242,226,,,,434,926,.319,,.627,,7.3,3.6,1.8
340,Bud Olsen\olsenbu01,1969,1969,1,10,70,8,23,,,4,12,,11,7,,,,8,20,.348,,.333,7.0,2.0,1.1,0.7
341,Don Otten\ottendo01,1951,1952,2,56,63,127,357,,,181,222,,315,42,,,,209,435,.356,,.815,9.0,7.8,5.6,0.8
342,Billy Owens\owensbi01,2001,2001,1,45,793,88,230,3,20,19,40,84,205,55,32,12,39,93,198,.383,.150,.475,17.6,4.4,4.6,1.2
343,Tom Owens\owensto01,1983,1983,1,49,725,81,192,0,0,45,66,66,186,44,12,14,48,115,207,.422,,.682,14.8,4.2,3.8,0.9
344,Zaza Pachulia\pachuza01,2019,2019,1,4,66,4,17,0,0,7,10,10,23,8,5,2,3,14,15,.235,,.700,16.5,3.8,5.8,2.0
345,Smush Parker\parkesm01,2005,2005,1,11,110,11,28,2,9,9,13,2,9,11,3,0,10,13,33,.393,.222,.692,10.0,3.0,0.8,1.0
346,George Patterson\pattege01,1968,1968,1,59,559,44,133,,,32,38,,159,51,,,,85,120,.331,,.842,9.5,2.0,2.7,0.9
347,Jake Pelkington\pelkija01,1949,1949,1,14,,33,104,,,58,75,,,32,,,,54,124,.317,,.773,,8.9,,2.3
348,Mike Peplowski\peplomi01,1995,1995,1,6,21,5,5,0,0,1,2,1,3,1,1,0,2,10,11,1.000,,.500,3.5,1.8,0.5,0.2
349,Andy Phillip\phillan01,1953,1956,4,262,9262,807,2135,,,730,1062,,812,1636,,,,706,2344,.378,,.687,35.4,8.9,4.0,6.2
350,Ricky Pierce\piercri01,1983,1983,1,39,265,33,88,1,7,18,32,15,35,14,8,4,18,42,85,.375,.143,.563,6.8,2.2,0.9,0.4
351,Scot Pollard\pollasc01,1998,1998,1,33,317,35,70,0,0,19,23,34,74,9,8,10,12,48,89,.500,,.826,9.6,2.7,2.2,0.3
352,Olden Polynice\polynol01,1993,1994,2,104,2649,432,835,0,2,108,234,329,874,51,55,57,103,234,972,.517,.000,.462,25.5,9.3,8.4,0.5
353,Ben Poquette\poquebe01,1978,1979,2,128,1963,293,689,,,153,202,149,481,77,48,120,105,267,739,.425,,.757,15.3,5.8,3.8,0.6
354,Howard Porter\porteho01,1975,1978,4,202,4819,967,2016,,,239,294,307,986,97,104,139,5,426,2173,.480,,.813,23.9,10.8,4.9,0.5
355,Kevin Porter\porteke01,1976,1979,4,190,5995,957,1981,,,340,468,109,366,1920,286,16,349,674,2254,.483,,.726,31.6,11.9,1.9,10.1
356,Jim Price\priceji01,1978,1978,1,34,839,153,363,,,84,103,27,101,102,45,5,74,82,390,.421,,.816,24.7,11.5,3.0,3.0
357,Tayshaun Prince\princta01,2003,2015,12,792,26166,4029,8783,510,1376,1438,1881,1005,3683,2074,455,448,942,1056,10006,.459,.371,.764,33.0,12.6,4.7,2.6
358,Roy Pugh\pughro01,1949,1949,1,4,,4,8,,,1,4,,,1,,,,3,9,.500,,.250,,2.3,,0.3
359,Bob Quick\quickbo01,1970,1972,3,93,1647,243,534,,,209,274,,344,78,,,,212,695,.455,,.763,17.7,7.5,3.7,0.8
360,Mark Randall\randama01,1993,1993,1,35,240,40,79,1,7,16,26,27,55,10,4,2,16,32,97,.506,.143,.615,6.9,2.8,1.6,0.3
361,Theo Ratliff\ratlith01,1996,2008,4,191,3406,382,718,0,1,221,317,284,724,48,61,300,155,437,985,.532,.000,.697,17.8,5.2,3.8,0.3
362,Zeljko Rebraca\rebraze01,2002,2004,3,125,1889,291,573,0,0,195,251,130,431,51,39,99,126,316,777,.508,,.777,15.1,6.2,3.4,0.4
363,Hub Reed\reedhu01,1965,1965,1,62,753,84,221,,,40,58,,206,38,,,,136,208,.380,,.690,12.1,3.4,3.3,0.6
364,Ron Reed\reedro01,1966,1967,2,119,2245,409,1124,,,133,233,,762,173,,,,278,951,.364,,.571,18.9,8.0,6.4,1.5
365,Willie Reed\reedwi02,2018,2018,1,3,9,1,1,0,0,0,0,0,1,1,0,0,0,3,2,1.000,,,3.0,0.7,0.3,0.3
366,Khalid Reeves\reevekh01,1999,1999,1,11,112,8,21,1,3,8,14,3,7,11,4,0,7,13,25,.381,.333,.571,10.2,2.3,0.6,1.0
367,Don Reid\reiddo01,1996,2003,6,253,3563,367,686,0,1,177,267,262,674,85,120,165,139,692,911,.535,.000,.663,14.1,3.6,2.7,0.3
368,George Reynolds\reynoge01,1970,1970,1,10,44,8,19,,,5,7,,14,12,,,,10,21,.421,,.714,4.4,2.1,1.4,1.2
369,Jim Riffey\riffeji01,1951,1951,1,35,,65,185,,,20,26,,61,16,,,,54,150,.351,,.769,,4.3,1.7,0.5
370,Alvin Robertson\roberal01,1993,1993,1,30,941,108,249,23,67,40,58,60,132,107,65,9,56,98,279,.434,.343,.690,31.4,9.3,4.4,3.6
371,Clifford Robinson\robincl02,2002,2003,2,161,5680,826,2004,202,563,304,444,160,704,470,176,183,309,502,2158,.412,.359,.685,35.3,13.4,4.4,2.9
372,Glenn Robinson\robingl02,2019,2019,1,3,43,5,9,1,3,0,0,0,3,0,1,1,2,1,11,.556,.333,,14.3,3.7,1.0,0.0
373,Jackie Robinson\robinja01,1980,1980,1,7,51,9,17,0,1,9,11,3,5,0,3,3,2,8,27,.529,.000,.818,7.3,3.9,0.7,0.0
374,Wayne Robinson\robinwa01,1981,1981,1,81,1592,234,509,0,6,175,240,117,294,112,46,24,149,186,643,.460,.000,.729,19.7,7.9,3.6,1.4
375,Red Rocha\rochare01,1957,1957,1,72,1154,136,390,,,109,144,,272,81,,,,162,381,.349,,.757,16.0,5.3,3.8,1.1
376,Dennis Rodman\rodmade01,1987,1993,7,549,16345,2016,3751,65,257,747,1261,2395,6299,715,401,399,802,1737,4844,.537,.253,.592,29.8,8.8,11.5,1.3
377,Lou Roe\roelo01,1996,1996,1,49,372,32,90,2,9,24,32,30,78,15,10,8,17,42,90,.356,.222,.750,7.6,1.8,1.6,0.3
378,Al Roges\rogesal01,1955,1955,1,,,,,,,,,,,,,,,,,,,,,,,
379,Tree Rollins\rollitr01,1991,1991,1,37,202,14,33,0,0,8,14,13,42,4,2,20,15,35,36,.424,,.571,5.5,1.0,1.1,0.1
380,Lorenzo Romar\romarlo01,1985,1985,1,5,35,2,8,0,2,5,5,0,0,10,4,0,5,5,9,.250,.000,1.000,7.0,1.8,0.0,2.0
381,Dick Rosenthal\rosendi01,1955,1957,2,85,1594,218,602,,,139,198,,352,170,,,,201,575,.362,,.702,18.8,6.8,4.1,2.0
382,Dan Roundfield\roundda01,1985,1985,1,56,1492,236,505,0,2,139,178,175,453,102,26,54,123,147,611,.467,.000,.781,26.6,10.9,8.1,1.8
383,Curtis Rowe\rowecu01,1972,1976,5,407,13954,2232,4596,,,943,1352,572,3256,711,146,125,,938,5407,.486,,.697,34.3,13.3,8.0,1.7
384,Jim Rowinski\rowinji01,1989,1989,1,6,8,0,2,0,0,4,4,0,2,0,0,0,0,0,4,.000,,1.000,1.3,0.7,0.3,0.0
385,Jeff Ruland\rulanje01,1993,1993,1,11,55,5,11,0,0,2,4,9,18,2,2,0,6,16,12,.455,,.500,5.0,1.1,1.6,0.2
386,Walker Russell\russewa02,2012,2012,1,28,357,33,95,4,13,14,22,7,26,58,18,1,33,29,84,.347,.308,.636,12.8,3.0,0.9,2.1
387,Walker Russell\russewa01,1983,1988,4,86,879,81,228,3,21,59,71,25,92,155,20,1,101,96,224,.355,.143,.831,10.2,2.6,1.1,1.8
388,John Salley\sallejo01,1987,1992,6,459,10261,1224,2350,1,11,971,1387,805,2095,495,289,709,584,1491,3420,.521,.091,.700,22.4,7.5,4.6,1.1
389,Cheikh Samb\sambch01,2008,2008,1,4,31,3,4,0,0,1,2,3,7,0,1,2,1,8,7,.750,,.500,7.8,1.8,1.8,0.0
390,Pepe Sanchez\sanchpe01,2003,2003,1,9,37,0,5,0,0,0,0,4,6,8,5,0,2,3,0,.000,,,4.1,0.0,0.7,0.9
391,Fred Schaus\schaufr01,1950,1954,5,290,5394,1209,3474,,,1265,1532,,1392,873,,,,989,3683,.348,,.826,35.0,12.7,6.3,3.0
392,Howie Schultz\schulho01,1950,1950,1,32,,96,355,,,79,122,,,81,,,,119,271,.270,,.648,,8.5,,2.5
393,John Schweitz\schwejo01,1987,1987,1,3,7,0,1,0,0,0,0,0,1,0,0,0,2,2,0,.000,,,2.3,0.0,0.3,0.0
394,Fred Scolari\scolafr01,1953,1954,2,80,2094,220,653,,,200,248,,186,168,,,,209,640,.337,,.806,26.2,8.0,2.3,2.1
395,Ray Scott\scottra01,1962,1967,6,421,13885,2567,6455,,,1590,2256,,4508,1128,,,,1341,6724,.398,,.705,33.0,16.0,10.7,2.7
396,Malik Sealy\sealyma01,1998,1998,1,77,1641,216,505,9,41,150,182,48,219,100,65,20,79,156,591,.428,.220,.824,21.3,7.7,2.8,1.3
397,Brad Sellers\sellebr01,1992,1992,1,43,226,41,88,0,1,20,26,15,42,14,1,10,15,20,102,.466,.000,.769,5.3,2.4,1.0,0.3
398,Phil Sellers\selleph01,1977,1977,1,44,329,73,190,,,52,72,19,41,25,22,0,,56,198,.384,,.722,7.5,4.5,0.9,0.6
399,Chuck Share\sharech01,1952,1954,3,151,2081,176,525,,,286,419,,766,150,,,,380,638,.335,,.683,13.8,4.2,5.1,1.0
400,Walter Sharpe\sharpwa01,2009,2009,1,8,20,4,11,0,2,0,2,0,3,0,0,2,0,3,8,.364,.000,.000,2.5,1.0,0.4,0.0
401,Steve Sheppard\sheppst01,1979,1979,1,20,76,12,25,,,8,15,9,19,4,3,1,4,10,32,.480,,.533,3.8,1.6,1.0,0.2
402,Gene Shue\shuege01,1957,1962,6,440,17390,2940,7294,,,2154,2595,,2204,1931,,,,961,8034,.403,,.830,39.5,18.3,5.0,4.4
403,John Shumate\shumajo01,1978,1980,2,71,2398,351,687,0,0,343,434,143,624,131,85,48,200,158,1045,.511,,.790,33.8,14.7,8.8,1.8
404,Ralph Simpson\simpsra01,1977,1978,2,109,2336,499,1180,,,192,259,75,263,267,100,8,78,148,1190,.423,,.741,21.4,10.9,2.4,2.4
405,Kyle Singler\singlky01,2013,2015,3,218,5917,684,1594,240,633,281,344,248,772,219,151,89,219,526,1889,.429,.379,.817,27.1,8.7,3.5,1.0
406,Zeke Sinicola\sinicze01,1952,1954,2,12,48,5,20,,,3,8,,2,3,,,,10,13,.250,,.375,4.0,1.1,0.2,0.3
407,Peyton Siva\sivape01,2014,2014,1,24,224,18,57,7,25,11,15,2,14,34,9,1,18,27,54,.316,.280,.733,9.3,2.3,0.6,1.4
408,Al Skinner\skinnal01,1978,1978,1,69,1274,181,387,,,123,159,53,172,113,52,15,132,208,485,.468,,.774,18.5,7.0,2.5,1.6
409,Jack Smiley\smileja01,1949,1949,1,59,,141,571,,,112,164,,,138,,,,202,394,.247,,.683,,6.7,,2.3
410,Ish Smith\smithis01,2017,2019,3,167,4114,742,1591,71,221,154,219,48,465,793,126,55,226,277,1709,.466,.321,.703,24.6,10.2,2.8,4.7
411,Jim Smith\smithji01,1983,1983,1,4,18,3,4,0,0,2,4,0,5,0,0,0,0,4,8,.750,,.500,4.5,2.0,1.3,0.0
412,Joe Smith\smithjo02,2001,2001,1,69,1941,308,765,0,5,231,287,160,491,79,47,50,88,258,847,.403,.000,.805,28.1,12.3,7.1,1.1
413,Josh Smith\smithjo03,2014,2015,2,105,3626,670,1624,79,302,212,412,154,722,384,142,158,271,279,1631,.413,.262,.515,34.5,15.5,6.9,3.7
414,Kenny Smith\smithke01,1997,1997,1,9,64,8,20,5,10,2,2,0,5,10,1,0,3,2,23,.400,.500,1.000,7.1,2.6,0.6,1.1
415,Odie Spears\spearod01,1956,1957,2,72,1378,166,468,,,159,201,,231,121,,,,191,491,.355,,.791,19.1,6.8,3.2,1.7
416,Jerry Stackhouse\stackje01,1998,2002,5,337,12033,2394,5873,401,1336,2262,2741,397,1242,1470,369,184,1174,709,7451,.408,.300,.825,35.7,22.1,3.7,4.4
417,Larry Staverman\stavela01,1964,1964,1,20,255,44,82,,,26,39,,69,12,,,,50,114,.537,,.667,12.8,5.7,3.5,0.6
418,Brook Steppe\steppbr01,1985,1985,1,54,486,83,178,0,1,87,104,25,57,36,16,4,43,61,253,.466,.000,.837,9.0,4.7,1.1,0.7
419,Joe Strawder\strawjo01,1966,1968,3,231,6365,737,1729,,,503,733,,2296,245,,,,961,1977,.426,,.686,27.6,8.6,9.9,1.1
420,Rodney Stuckey\stuckro01,2008,2014,7,483,14045,2298,5429,182,637,1713,2070,358,1424,1888,453,76,934,1094,6491,.423,.286,.828,29.1,13.4,2.9,3.9
421,DaJuan Summers\summeda01,2010,2011,2,66,604,74,199,24,63,36,58,16,57,18,11,8,29,73,208,.372,.381,.621,9.2,3.2,0.9,0.3
422,Bob Sura\surabo01,2004,2004,1,53,707,71,173,9,36,48,69,30,103,89,37,9,39,86,199,.410,.250,.696,13.3,3.8,1.9,1.7
423,Earl Tatum\tatumea01,1979,1979,1,76,1195,272,607,,,48,66,40,121,72,78,33,85,158,592,.448,,.727,15.7,7.8,1.6,0.9
424,Jeff Taylor\tayloje01,1987,1987,1,12,44,6,10,0,0,9,10,1,4,3,2,1,8,4,21,.600,,.900,3.7,1.8,0.3,0.3
425,Terry Teagle\teaglte01,1985,1985,1,2,5,1,2,0,0,0,0,0,0,0,0,0,1,2,2,.500,,,2.5,1.0,0.0,0.0
426,Bill Thieben\thiebbi01,1957,1958,2,85,876,132,399,,,73,114,,272,24,,,,122,337,.331,,.640,10.3,4.0,3.2,0.3
427,Justus Thigpen\thigpju01,1973,1973,1,18,99,23,57,,,0,0,,9,8,,,,18,46,.404,,,5.5,2.6,0.5,0.4
428,David Thirdkill\thirdda01,1984,1985,2,56,406,43,95,0,2,20,42,13,39,28,13,5,31,60,106,.453,.000,.476,7.3,1.9,0.7,0.5
429,Charles Thomas\thomach01,1992,1992,1,36,156,18,51,2,17,10,15,6,22,22,4,1,17,20,48,.353,.118,.667,4.3,1.3,0.6,0.6
430,Isiah Thomas\thomais01,1982,1994,13,979,35516,7194,15904,398,1373,4036,5316,951,3478,9061,1861,249,3682,2971,18822,.452,.290,.759,36.3,19.2,3.6,9.3
431,Terry Thomas\thomate01,1976,1976,1,28,136,28,65,,,21,29,15,36,3,4,2,,21,77,.431,,.724,4.9,2.8,1.3,0.1
432,Rod Thorn\thornro01,1965,1966,2,101,2585,463,1093,,,266,366,,367,225,,,,189,1192,.424,,.727,25.6,11.8,3.6,2.2
433,Otis Thorpe\thorpot01,1996,1997,2,161,5502,871,1640,0,6,455,665,437,1310,291,112,56,340,598,2197,.531,.000,.684,34.2,13.6,8.1,1.8
434,Ray Tolbert\tolbera01,1983,1984,2,77,870,121,245,0,2,51,104,71,189,45,22,43,58,144,293,.494,.000,.490,11.3,3.8,2.5,0.6
435,Anthony Tolliver\tollian01,2015,2018,3,203,4258,482,1123,339,865,185,243,134,662,191,78,52,126,347,1488,.429,.392,.761,21.0,7.3,3.3,0.9
436,Bob Tough\toughbo01,1949,1949,1,53,,183,661,,,100,138,,,99,,,,101,466,.277,,.725,,8.8,,1.9
437,Blackie Towery\towerbl01,1949,1949,1,22,,56,216,,,52,73,,,35,,,,79,164,.259,,.712,,7.5,,1.6
438,George Trapp\trappge01,1974,1977,4,242,4120,914,1976,,,264,357,251,828,197,117,71,,616,2092,.463,,.739,17.0,8.6,3.4,0.8
439,John Tresvant\tresvjo01,1966,1968,3,169,3980,665,1504,,,462,670,,1302,264,,,,621,1792,.442,,.690,23.6,10.6,7.7,1.6
440,Dick Triptow\triptdi01,1949,1949,1,55,,116,417,,,102,141,,,96,,,,107,334,.278,,.723,,6.1,,1.7
441,Kelly Tripucka\tripuke01,1982,1986,5,352,12123,2807,5800,35,106,1948,2340,646,1579,1135,363,77,958,873,7597,.484,.330,.832,34.4,21.6,4.5,3.2
442,Terry Tyler\tylerte01,1979,1985,7,574,15917,2854,5835,7,60,923,1324,1223,3583,776,615,1070,874,1452,6638,.489,.117,.697,27.7,11.6,6.2,1.4
443,Beno Udrih\udrihbe01,2017,2017,1,39,560,92,197,11,32,32,34,6,57,131,13,0,36,29,227,.467,.344,.941,14.4,5.8,1.5,3.4
444,Tom Van Arsdale\vanarto01,1966,1968,3,208,5007,773,2028,,,582,773,,782,477,,,,611,2128,.381,,.753,24.1,10.2,3.8,2.3
445,Ratko Varda\vardara01,2002,2002,1,1,6,2,3,0,0,1,1,0,1,0,0,0,1,3,5,.667,,1.000,6.0,5.0,1.0,0.0
446,Chico Vaughn\vaughch01,1966,1967,2,88,1454,195,508,,,110,156,,130,179,,,,114,500,.384,,.705,16.5,5.7,1.5,2.0
447,Loy Vaught\vaughlo01,1999,2000,2,80,773,91,244,0,4,20,30,62,237,22,21,10,28,99,202,.373,.000,.667,9.7,2.5,3.0,0.3
448,Charlie Villanueva\villach01,2010,2014,5,256,4966,921,2182,343,965,236,316,199,983,167,132,146,193,535,2421,.422,.355,.747,19.4,9.5,3.8,0.7
449,Clint Wager\wagercl01,1950,1950,1,63,,57,203,,,29,47,,,90,,,,175,143,.281,,.617,,2.3,,1.4
450,Andre Wakefield\wakefan01,1979,1979,1,71,578,62,176,,,48,69,25,76,69,19,2,71,68,172,.352,,.696,8.1,2.4,1.1,1.0
451,Darrell Walker\walkeda01,1992,1993,2,83,1685,164,400,0,11,67,111,89,257,214,73,18,92,146,395,.410,.000,.604,20.3,4.8,3.1,2.6
452,Jimmy Walker\walkeji01,1968,1972,5,388,11941,2425,5384,,,1412,1738,,972,1278,,,,950,6262,.450,,.812,30.8,16.1,2.5,3.3
453,Ben Wallace\wallabe01,2001,2012,9,655,21358,1786,3747,6,42,759,1815,2286,7264,997,931,1486,710,1306,4337,.477,.143,.418,32.6,6.6,11.1,1.5
454,John Wallace\wallajo01,2001,2001,1,40,527,100,236,2,15,35,45,25,83,23,13,16,36,72,237,.424,.133,.778,13.2,5.9,2.1,0.6
455,Rasheed Wallace\wallara01,2004,2009,6,399,13028,2082,4843,581,1669,611,820,526,2890,719,399,623,480,1162,5356,.430,.348,.745,32.7,13.4,7.2,1.8
456,Paul Walther\walthpa01,1955,1955,1,68,820,56,161,,,54,88,,155,131,,,,115,166,.348,,.614,12.1,2.4,2.3,1.9
457,Bob Warlick\warlibo01,1966,1966,1,10,78,11,38,,,2,6,,16,10,,,,8,24,.289,,.333,7.8,2.4,1.6,1.0
458,Chris Webber\webbech01,2007,2007,1,43,1277,200,409,2,6,84,132,87,288,127,42,26,74,107,486,.489,.333,.636,29.7,11.3,6.7,3.0
459,Mark West\westma01,1995,1996,2,114,2225,278,516,0,0,94,183,209,541,24,33,139,120,382,650,.539,,.514,19.5,5.7,4.7,0.2
460,Rodney White\whitero02,2002,2002,1,16,129,21,60,2,9,12,14,2,18,12,9,2,14,6,56,.350,.222,.857,8.1,3.5,1.1,0.8
461,Chris Wilcox\wilcoch01,2010,2011,2,91,1436,250,442,0,1,76,141,139,388,56,42,29,81,209,576,.566,.000,.539,15.8,6.3,4.3,0.6
462,James Wilkes\wilkeja02,1983,1983,1,9,129,11,34,0,1,12,15,9,19,10,3,1,5,22,34,.324,.000,.800,14.3,3.8,2.1,1.1
463,Damien Wilkins\wilkida02,2012,2012,1,60,922,76,193,7,23,34,54,22,100,44,29,13,30,85,193,.394,.304,.630,15.4,3.2,1.7,0.7
464,Dale Wilkinson\wilkida01,1985,1985,1,2,7,0,2,0,0,0,0,0,1,0,0,0,0,2,0,.000,,,3.5,0.0,0.5,0.0
465,Cliff Williams\willicl01,1969,1969,1,3,18,2,9,,,0,0,,3,2,,,,7,4,.222,,,6.0,1.3,1.0,0.7
466,Earl Williams\williea01,1976,1976,1,46,562,73,152,,,22,44,103,251,18,22,20,,81,168,.480,,.500,12.2,3.7,5.5,0.4
467,Jerome Williams\willije01,1997,2001,5,275,5542,640,1244,0,6,464,716,725,1845,178,261,49,266,547,1744,.514,.000,.648,20.2,6.3,6.7,0.6
468,Micheal Williams\willimi02,1989,1989,1,49,358,47,129,2,9,31,47,9,27,70,13,3,42,44,127,.364,.222,.660,7.3,2.6,0.6,1.4
469,Shawne Williams\willish03,2015,2015,1,19,163,19,60,4,26,7,7,9,27,8,4,4,7,19,49,.317,.154,1.000,8.6,2.6,1.4,0.4
470,Ward Williams\williwa01,1949,1949,1,53,,61,257,,,93,124,,,82,,,,158,215,.237,,.750,,4.1,,1.5
471,Corliss Williamson\willico02,2001,2004,4,266,6136,1261,2556,3,16,688,902,405,1101,283,158,81,421,755,3213,.493,.188,.763,23.1,12.1,4.1,1.1
472,Isaiah Wilson\wilsois01,1972,1972,1,48,322,63,177,,,41,56,,47,41,,,,32,167,.356,,.732,6.7,3.5,1.0,0.9
473,Tony Windis\windito01,1960,1960,1,9,193,16,60,,,4,6,,47,32,,,,20,36,.267,,.667,21.4,4.0,5.2,3.6
474,David Wood\woodda01,1994,1994,1,78,1182,119,259,22,49,62,82,104,239,51,39,19,35,201,322,.459,.449,.756,15.2,4.1,3.1,0.7
475,Orlando Woolridge\woolror01,1992,1993,2,132,3590,723,1473,1,18,354,521,193,436,200,67,58,206,268,1801,.491,.056,.679,27.2,13.6,3.3,1.5
476,Tom Workman\workmto01,1970,1970,1,2,6,0,1,,,0,0,,0,0,,,,1,0,.000,,,3.0,0.0,0.0,0.0
477,Larry Wright\wrighla01,1981,1982,2,46,1003,140,304,2,7,53,66,26,88,153,42,7,75,116,335,.461,.286,.803,21.8,7.3,1.9,3.3
478,George Yardley\yardlge01,1954,1959,6,384,12945,2551,6168,,,2237,2876,,3537,668,,,,1162,7339,.414,,.778,33.7,19.1,9.2,1.7
479,Danny Young\youngda01,1993,1993,1,65,836,69,167,22,68,28,32,13,47,119,31,5,30,36,188,.413,.324,.875,12.9,2.9,0.7,1.8
480,Korleone Young\youngko01,1999,1999,1,3,15,5,10,1,4,2,2,2,4,1,0,0,1,3,13,.500,.250,1.000,5.0,4.3,1.3,0.3
481,Max Zaslofsky\zasloma01,1954,1956,3,124,3208,472,1358,,,424,599,,296,317,,,,249,1368,.348,,.708,25.9,11.0,2.4,2.6
482,Jim Zoet\zoetji01,1983,1983,1,7,30,1,5,0,0,0,0,3,8,1,1,3,4,9,2,.200,,,4.3,0.3,1.1,0.1
