,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
337,Wally Walker\walkewa01,1983,1984,2,140,2863,480,1047,3,10,78,134,163,465,254,54,26,177,267,1041,.458,.300,.582,20.5,7.4,3.3,1.8
338,Charlie Ward\wardch01,2005,2005,1,14,360,24,77,16,51,11,13,6,39,43,15,0,18,22,75,.312,.314,.846,25.7,5.4,2.8,3.1
339,Jim Ware\wareji01,1968,1968,1,30,228,25,97,,,23,34,,77,7,,,,28,73,.258,,.676,7.6,2.4,2.6,0.2
340,Slick Watts\wattssl01,1979,1979,1,61,1046,92,227,,,41,67,35,103,243,73,14,71,143,225,.405,,.612,17.1,3.7,1.7,4.0
341,Clarence Weatherspoon\weathcl01,2004,2005,2,77,1177,133,285,0,1,64,88,95,276,34,31,19,41,130,330,.467,.000,.727,15.3,4.3,3.6,0.4
342,Briante Weber\weberbr01,2018,2018,1,13,118,9,22,4,9,4,4,3,18,13,10,3,7,18,26,.409,.444,1.000,9.1,2.0,1.4,1.0
343,Bonzi Wells\wellsbo01,2007,2008,2,79,1714,260,619,9,45,157,256,89,380,111,75,37,133,175,686,.420,.200,.613,21.7,8.7,4.8,1.4
344,Owen Wells\wellsow01,1975,1975,1,33,214,42,100,,,15,22,12,35,22,9,3,,38,99,.420,,.682,6.5,3.0,1.1,0.7
345,David Wesley\wesleda01,2005,2006,2,125,4212,427,1059,189,506,246,300,50,321,360,120,14,179,362,1289,.403,.374,.820,33.7,10.3,2.6,2.9
346,James White\whiteja02,2009,2009,1,4,11,3,5,1,2,0,0,0,0,1,1,1,3,2,7,.600,.500,,2.8,1.8,0.0,0.3
347,Rudy White\whiteru01,1976,1980,4,108,977,133,317,0,0,57,81,34,109,92,43,6,30,103,323,.420,,.704,9.0,3.0,1.0,0.9
348,Mitchell Wiggins\wiggimi01,1985,1990,4,258,5413,1109,2349,7,43,423,551,404,813,400,271,22,289,597,2648,.472,.163,.768,21.0,10.3,3.2,1.6
349,Mike Wilks\wilksmi01,2004,2004,1,26,145,17,36,6,10,10,12,3,16,17,3,0,7,15,50,.472,.600,.833,5.6,1.9,0.6,0.7
350,Art Williams\williar01,1968,1970,3,238,5271,681,1774,,,306,432,,942,1418,,,,610,1668,.384,,.708,22.1,7.0,4.0,6.0
351,Bernie Williams\willibe01,1970,1971,2,128,1936,363,979,,,164,203,,240,278,,,,200,890,.371,,.808,15.1,7.0,1.9,2.2
352,Justin Williams\williju01,2008,2008,1,1,6,1,3,0,0,1,4,1,1,0,0,0,1,3,3,.333,,.250,6.0,3.0,1.0,0.0
353,Lou Williams\willilo02,2017,2017,1,23,591,102,264,41,129,98,113,12,70,56,15,9,40,25,343,.386,.318,.867,25.7,14.9,3.0,2.4
354,Terrence Williams\willite01,2011,2012,2,23,265,34,99,10,29,15,23,3,43,17,8,1,18,20,93,.343,.345,.652,11.5,4.0,1.9,0.7
355,Troy Williams\willitr02,2017,2018,2,10,156,24,53,8,26,7,10,10,28,7,4,1,7,20,63,.453,.308,.700,15.6,6.3,2.8,0.7
356,Walt Williams\williwa02,2000,2002,3,196,4559,680,1590,278,692,238,300,137,713,323,97,82,239,449,1876,.428,.402,.793,23.3,9.6,3.6,1.6
357,Kevin Willis\willike02,1997,2002,3,208,5357,1006,2053,3,22,447,594,483,1539,163,122,93,330,549,2462,.490,.136,.753,25.8,11.8,7.4,0.8
358,Bill Willoughby\willobi01,1981,1982,2,124,2620,390,751,3,7,105,141,181,491,139,49,90,152,248,888,.519,.429,.745,21.1,7.2,4.0,1.1
359,Kyle Wiltjer\wiltjky01,2017,2017,1,14,44,4,14,4,13,1,2,4,10,2,3,1,5,4,13,.286,.308,.500,3.1,0.9,0.7,0.1
360,Kennard Winchester\winchke01,1991,1993,3,107,964,160,387,12,39,52,67,51,116,38,26,23,45,111,384,.413,.308,.776,9.0,3.6,1.1,0.4
361,Dave Wohl\wohlda01,1974,1977,4,165,2933,337,769,,,154,201,40,190,576,144,11,,378,828,.438,,.766,17.8,5.0,1.2,3.5
362,David Wood\woodda01,1991,1991,1,82,1421,148,349,28,90,108,133,107,246,94,58,16,89,236,432,.424,.311,.812,17.3,5.3,3.0,1.1
363,Loren Woods\woodslo01,2008,2008,1,7,17,3,5,0,0,0,0,0,1,2,0,0,0,2,6,.600,,,2.4,0.9,0.1,0.3
364,Mike Woodson\woodsmi01,1989,1991,3,153,3356,591,1395,44,136,267,335,78,293,282,136,33,192,306,1493,.424,.324,.797,21.9,9.8,1.9,1.8
365,Metta World Peace\artesro01,2009,2009,1,69,2452,416,1037,153,383,196,262,65,359,229,105,24,140,155,1181,.401,.399,.748,35.5,17.1,5.2,3.3
366,Brandan Wright\wrighbr03,2018,2018,1,1,15,2,3,0,0,0,0,1,2,0,0,1,0,3,4,.667,,,15.0,4.0,2.0,0.0
