,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
174,Gerald Henderson\hendege01,1980,1984,5,400,8152,1467,3002,28,107,559,768,252,638,1107,418,55,708,871,3521,.489,.262,.728,20.4,8.8,1.6,2.8
175,Conner Henry\henryco01,1987,1988,2,46,312,49,131,15,39,19,27,9,37,39,7,2,26,38,132,.374,.385,.704,6.8,2.9,0.8,0.8
176,Kleggie Hermsen\hermskl01,1951,1953,2,27,22,60,200,,,30,51,,7,20,,,,76,150,.300,,.588,5.5,5.6,1.8,0.7
177,Chris Herren\herrech01,2001,2001,1,25,408,29,96,16,55,9,12,4,21,56,14,0,20,43,83,.302,.291,.750,16.3,3.3,0.8,2.2
178,Sonny Hertzberg\hertzso01,1950,1951,2,133,,481,1516,,,366,461,,260,444,,,,309,1328,.317,,.794,,10.0,4.0,3.3
179,Jack Hewson\hewsoja01,1948,1948,1,24,,22,89,,,21,30,,,1,,,,39,65,.247,,.700,,2.7,,0.0
180,Mel Hirsch\hirscme01,1947,1947,1,13,,9,45,,,1,2,,,10,,,,18,19,.200,,.500,,1.5,,0.8
181,Charlie Hoefer\hoefech01,1947,1948,2,42,,79,335,,,63,101,,,27,,,,98,221,.236,,.624,,5.3,,0.6
182,Ryan Hollins\holliry01,2012,2012,1,15,160,18,28,0,0,6,20,9,26,3,1,5,11,23,42,.643,,.300,10.7,2.8,1.7,0.2
183,Al Horford\horfoal01,2017,2019,3,145,4621,771,1609,192,491,210,265,209,1034,696,98,172,256,288,1944,.479,.391,.792,31.9,13.4,7.1,4.8
184,Bob Houbregs\houbrbo01,1955,1955,1,,,,,,,,,,,,,,,,,,,,,,,
185,Eddie House\houseed01,2008,2010,3,209,3805,595,1413,332,805,111,129,37,393,292,148,24,158,288,1633,.421,.412,.860,18.2,7.8,1.9,1.4
186,Bailey Howell\howelba01,1967,1970,4,323,9909,2290,4766,,,1232,1666,,2717,493,,,,1127,5812,.480,,.739,30.7,18.0,8.4,1.5
187,Lester Hudson\hudsole01,2010,2010,1,16,70,7,18,3,5,5,6,3,8,8,3,2,9,7,22,.389,.600,.833,4.4,1.4,0.5,0.5
188,Jay Humphries\humphja01,1995,1995,1,6,52,4,9,0,1,2,4,2,3,10,2,0,5,10,10,.444,.000,.500,8.7,1.7,0.5,1.7
189,Kris Humphries\humphkr01,2014,2014,1,69,1376,231,461,0,2,117,144,127,409,67,31,61,64,136,579,.501,.000,.813,19.9,8.4,5.9,1.0
190,Brandon Hunter\huntebr01,2004,2004,1,36,406,53,116,0,3,19,43,50,118,19,13,1,22,40,125,.457,.000,.442,11.3,3.5,3.3,0.5
191,R.J. Hunter\hunterj01,2016,2016,1,36,315,36,98,19,63,6,7,2,37,13,14,4,11,29,97,.367,.302,.857,8.8,2.7,1.0,0.4
192,Kyrie Irving\irvinky01,2018,2019,2,65,2096,567,1169,172,435,241,274,37,249,334,69,19,153,133,1547,.485,.395,.880,32.2,23.8,3.8,5.1
193,Demetrius Jackson\jacksde01,2017,2017,1,5,17,3,4,1,1,3,6,2,4,3,0,0,0,0,10,.750,1.000,.500,3.4,2.0,0.8,0.6
194,Tracy Jackson\jackstr01,1982,1982,1,11,66,10,26,0,0,6,10,7,12,5,3,0,6,5,26,.385,,.600,6.0,2.4,1.1,0.5
195,Mike James\jamesmi01,2004,2004,1,55,1684,213,510,86,226,76,95,20,176,244,70,2,83,113,588,.418,.381,.800,30.6,10.7,3.2,4.4
196,John Janisch\janisjo01,1948,1948,1,3,,1,7,,,1,2,,,0,,,,3,3,.143,,.500,,1.0,,0.0
197,Al Jefferson\jeffeal01,2005,2007,3,199,4432,837,1630,0,8,372,564,453,1367,142,100,207,264,593,2046,.513,.000,.660,22.3,10.3,6.9,0.7
198,Jonas Jerebko\jerebjo01,2015,2017,3,185,2935,310,729,114,302,112,145,182,700,163,64,48,109,317,846,.425,.377,.772,15.9,4.6,3.8,0.9
199,Amir Johnson\johnsam01,2016,2017,2,159,3408,462,796,37,109,136,221,296,871,278,103,145,171,425,1097,.580,.339,.615,21.4,6.9,5.5,1.7
200,Chris Johnson\johnsch04,2014,2014,1,40,789,85,214,43,127,37,43,31,97,31,27,4,22,63,250,.397,.339,.860,19.7,6.3,2.4,0.8
201,Chris Johnson\johnsch03,2011,2011,1,4,32,2,3,0,0,2,2,1,5,1,0,3,2,3,6,.667,,1.000,8.0,1.5,1.3,0.3
202,Dennis Johnson\johnsde01,1984,1990,7,541,18321,2617,5873,44,282,1527,1817,433,1757,3486,654,233,1221,1476,6805,.446,.156,.840,33.9,12.6,3.2,6.4
203,JaJuan Johnson\johnsja02,2012,2012,1,36,298,54,121,0,0,6,9,20,58,6,5,14,14,25,114,.446,,.667,8.3,3.2,1.6,0.2
204,Joe Johnson\johnsjo02,2002,2002,1,48,1003,130,296,24,88,20,26,40,139,74,33,9,28,59,304,.439,.273,.769,20.9,6.3,2.9,1.5
205,Rich Johnson\johnsri01,1969,1971,3,97,1074,200,442,,,57,93,,265,39,,,,198,457,.452,,.613,11.1,4.7,2.7,0.4
206,Damon Jones\jonesda01,1999,1999,1,13,213,29,75,15,33,3,4,4,31,29,6,0,12,16,76,.387,.455,.750,16.4,5.8,2.4,2.2
207,Dontae' Jones\jonesdo01,1998,1998,1,15,91,19,57,6,23,0,0,3,9,5,2,3,11,12,44,.333,.261,,6.1,2.9,0.6,0.3
208,Dwayne Jones\jonesdw02,2006,2006,1,14,87,4,10,0,0,6,13,10,31,2,1,3,3,14,14,.400,,.462,6.2,1.0,2.2,0.1
209,Johnny Jones\jonesjo01,1968,1968,1,51,475,86,253,,,42,68,,114,26,,,,60,214,.340,,.618,9.3,4.2,2.2,0.5
210,Jumaine Jones\jonesju01,2004,2004,1,42,373,33,96,13,44,14,23,24,68,14,12,9,19,48,93,.344,.295,.609,8.9,2.2,1.6,0.3
211,K.C. Jones\joneskc01,1959,1967,9,676,17501,1919,4961,,,1173,1814,,2399,2908,,,,1816,5011,.387,,.647,25.9,7.4,3.5,4.3
212,Popeye Jones\jonespo01,1999,1999,1,18,206,20,51,0,1,14,17,28,52,15,5,0,7,31,54,.392,.000,.824,11.4,3.0,2.9,0.8
213,Sam Jones\jonessa01,1958,1969,12,871,24285,6271,13745,,,2869,3572,,4305,2209,,,,1735,15411,.456,,.803,27.9,17.7,4.9,2.5
214,Kris Joseph\josepkr01,2013,2013,1,6,24,2,11,0,2,3,4,1,5,1,0,0,2,2,7,.182,.000,.750,4.0,1.2,0.8,0.2
215,Jeff Judkins\judkije01,1979,1980,2,146,2195,434,863,11,27,181,222,102,257,192,110,17,158,275,1060,.503,.407,.815,15.0,7.3,1.8,1.3
216,George Kaftan\kaftage01,1949,1950,2,76,,315,850,,,208,323,,,206,,,,120,838,.371,,.644,,11.0,,2.7
217,Tony Kappen\kappeto01,1947,1947,1,18,,25,91,,,24,38,,,6,,,,17,74,.275,,.632,,4.1,,0.3
218,Jerry Kelly\kellyje01,1947,1947,1,43,,91,313,,,74,111,,,21,,,,128,256,.291,,.667,,6.0,,0.5
219,Tom Kelly\kellyto01,1949,1949,1,27,,73,218,,,45,73,,,38,,,,73,191,.335,,.616,,7.1,,1.4
220,Toby Kimball\kimbato01,1967,1967,1,38,222,35,97,,,27,40,,146,13,,,,42,97,.361,,.675,5.8,2.6,3.8,0.3
221,Maurice King\kingma01,1960,1960,1,1,19,5,8,,,0,1,,4,2,,,,3,10,.625,,.000,19.0,10.0,4.0,2.0
222,Stacey King\kingst01,1997,1997,1,5,33,5,7,0,0,2,3,1,9,1,0,1,1,3,12,.714,,.667,6.6,2.4,1.8,0.2
223,Bob Kinney\kinnebo01,1949,1950,2,81,,308,845,,,255,411,,,126,,,,340,871,.364,,.620,,10.8,,1.6
224,Greg Kite\kitegr01,1984,1988,5,241,1916,153,378,0,2,72,169,171,472,70,27,97,124,371,378,.405,.000,.426,8.0,1.6,2.0,0.3
225,Joe Kleine\kleinjo01,1989,1993,5,329,4833,589,1274,4,21,265,339,444,1378,170,85,77,218,566,1447,.462,.190,.782,14.7,4.4,4.2,0.5
226,Billy Knight\knighbi01,1979,1979,1,40,1119,219,436,,,118,146,41,173,66,31,3,129,86,556,.502,,.808,28.0,13.9,4.3,1.7
227,Travis Knight\knightr01,1998,1998,1,74,1503,193,438,15,55,81,103,146,365,104,54,82,87,253,482,.441,.273,.786,20.3,6.5,4.9,1.4
228,Bart Kofoed\kofoeba01,1993,1993,1,7,41,3,13,0,1,11,14,0,1,10,2,1,3,1,17,.231,.000,.786,5.9,2.4,0.1,1.4
229,Harold Kottman\kottmha01,1947,1947,1,53,,59,188,,,47,101,,,17,,,,58,165,.314,,.465,,3.1,,0.3
230,Wayne Kreklow\kreklwa01,1981,1981,1,25,100,11,47,1,4,7,10,2,12,9,2,1,10,20,30,.234,.250,.700,4.0,1.2,0.5,0.4
231,Nenad Krstic\krstine01,2011,2011,1,24,553,79,147,0,0,60,80,47,128,8,8,8,23,77,218,.537,,.750,23.0,9.1,5.3,0.3
232,Steve Kuberski\kuberst01,1970,1978,8,499,7295,1185,2829,,,559,731,259,1998,300,26,23,2,846,2929,.419,,.765,14.6,5.9,4.0,0.6
233,Frank Kudelka\kudelfr01,1951,1951,1,27,,54,150,,,20,27,,,30,,,,62,128,.360,,.741,,4.7,,1.1
234,Oliver Lafayette\lafayol01,2010,2010,1,1,22,3,6,1,2,0,0,1,4,2,0,0,1,0,7,.500,.500,,22.0,7.0,4.0,2.0
235,Raef LaFrentz\lafrera01,2004,2006,3,179,4557,636,1364,202,551,181,236,264,1038,237,79,184,146,582,1655,.466,.367,.767,25.5,9.2,5.8,1.3
236,Marcus Landry\landrma01,2010,2010,1,1,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,.000,.000,,3.0,0.0,0.0,0.0
237,Shane Larkin\larkish01,2018,2018,1,54,775,84,219,31,86,32,37,15,92,98,29,2,33,58,231,.384,.360,.865,14.4,4.3,1.7,1.8
238,Tony Lavelli\lavelto01,1950,1950,1,56,,162,436,,,168,197,,,40,,,,107,492,.372,,.853,,8.8,,0.7
239,Courtney Lee\leeco01,2013,2014,2,108,2445,336,713,81,208,80,94,39,239,175,109,30,109,176,833,.471,.389,.851,22.6,7.7,2.2,1.6
240,David Lee\leeda02,2016,2016,1,30,470,87,192,0,1,40,51,41,130,54,12,13,38,51,214,.453,.000,.784,15.7,7.1,4.3,1.8
241,Ed Leede\leedeed01,1950,1951,2,121,,293,877,,,363,505,,118,225,,,,311,949,.334,,.719,,7.8,2.1,1.9
242,Reggie Lewis\lewisre01,1988,1993,6,450,14676,3198,6550,27,135,1479,1794,577,1938,1153,569,417,708,1268,7902,.488,.200,.824,32.6,17.6,4.3,2.6
243,Todd Lichti\lichtto01,1994,1994,1,4,48,6,14,0,0,7,14,2,8,6,5,1,3,4,19,.429,,.500,12.0,4.8,2.0,1.5
244,Alton Lister\listeal01,1996,1997,2,110,1163,79,173,0,0,62,93,126,419,28,14,53,74,216,220,.457,,.667,10.6,2.0,3.8,0.3
245,Brad Lohaus\lohaubr01,1988,1989,2,118,1456,239,516,3,17,85,108,93,280,98,41,67,108,224,566,.463,.176,.787,12.3,4.8,2.4,0.8
246,Grant Long\longgr01,2003,2003,1,41,488,27,70,0,3,18,23,24,83,25,9,1,19,62,72,.386,.000,.783,11.9,1.8,2.0,0.6
247,Jim Loscutoff\loscuji01,1956,1964,9,511,9431,1333,3868,,,490,750,,2848,353,,,,1497,3156,.345,,.653,18.5,6.2,5.6,0.7
248,Clyde Lovellette\lovelcl01,1963,1964,2,106,1005,289,681,,,118,155,,303,51,,,,237,696,.424,,.761,9.5,6.6,2.9,0.5
249,Al Lucas\lucasal01,1949,1949,1,2,,1,3,,,0,0,,,2,,,,0,2,.333,,,,1.0,,1.0
250,Ed Macauley\macaued01,1951,1956,6,416,13385,2579,5766,,,2724,3518,,3367,1521,,,,1064,7882,.447,,.774,38.5,18.9,8.1,3.7
251,John Mahnken\mahnkjo01,1950,1953,4,199,1352,300,945,,,123,189,,498,247,,,,427,723,.317,,.651,10.5,3.6,2.8,1.2
252,Mo Mahoney\mahonmo01,1953,1953,1,6,34,4,10,,,4,5,,7,1,,,,7,12,.400,,.800,5.7,2.0,1.2,0.2
253,Pete Maravich\maravpe01,1980,1980,1,26,442,123,249,3,4,50,55,10,38,29,9,2,37,49,299,.494,.750,.909,17.0,11.5,1.5,1.1
254,Stephon Marbury\marbust01,2009,2009,1,23,414,38,111,6,25,6,13,2,28,75,10,3,37,34,88,.342,.240,.462,18.0,3.8,1.2,3.3
255,Saul Mariaschin\mariasa01,1948,1948,1,43,,125,463,,,83,117,,,60,,,,121,333,.270,,.709,,7.7,,1.4
256,Tony Massenburg\masseto01,1992,1992,1,7,46,4,9,0,0,2,4,2,9,0,0,1,2,7,10,.444,,.500,6.6,1.4,1.3,0.0
257,Cedric Maxwell\maxwece01,1978,1985,8,607,18495,2786,4984,1,13,2738,3496,1618,4023,1390,549,378,1445,1768,8311,.559,.077,.783,30.5,13.7,6.6,2.3
258,Bob McAdoo\mcadobo01,1979,1979,1,20,637,167,334,,,77,115,36,141,40,12,20,64,55,411,.500,,.670,31.9,20.6,7.1,2.0
259,Johnny McCarthy\mccarjo01,1964,1964,1,28,206,16,48,,,5,13,,35,24,,,,42,37,.333,,.385,7.4,1.3,1.3,0.9
260,Walter McCarty\mccarwa01,1998,2005,8,494,9476,1000,2534,417,1194,389,547,379,1402,623,355,153,465,1062,2806,.395,.349,.711,19.2,5.7,2.8,1.3
261,Xavier McDaniel\mcdanxa01,1993,1995,3,232,5616,1090,2309,22,84,424,579,404,1189,397,150,110,376,588,2626,.472,.262,.732,24.2,11.3,5.1,1.7
262,Glenn McDonald\mcdongl01,1975,1976,2,137,1414,261,638,,,68,93,76,203,92,47,25,,181,590,.409,,.731,10.3,4.3,1.5,0.7
263,Kevin McHale\mchalke01,1981,1993,13,971,30118,6830,12334,41,157,3634,4554,2358,7122,1670,344,1690,1893,2758,17335,.554,.261,.798,31.0,17.9,7.3,1.7
264,Bones McKinney\mckinbo01,1951,1952,2,97,1083,226,702,,,120,154,,354,190,,,,270,572,.322,,.779,17.2,5.9,3.6,2.0
265,Dick Mehen\mehendi01,1951,1951,1,7,,17,52,,,10,15,,26,11,,,,14,44,.327,,.667,,6.3,3.7,1.6
266,Fab Melo\melofa01,2013,2013,1,6,36,3,6,0,0,1,4,0,3,0,2,2,1,7,7,.500,,.250,6.0,1.2,0.5,0.0
267,Ron Mercer\mercero01,1998,1999,2,121,4213,820,1852,8,58,271,329,146,435,280,192,29,221,294,1919,.443,.138,.824,34.8,15.9,3.6,2.3
268,Jordan Mickey\mickejo01,2016,2017,2,41,198,23,56,0,1,13,24,19,47,8,3,17,10,17,59,.411,.000,.542,4.8,1.4,1.1,0.2
269,Chris Mihm\mihmch01,2004,2004,1,54,939,127,254,0,0,76,118,109,273,11,28,41,65,150,330,.500,,.644,17.4,6.1,5.1,0.2
270,Ed Mikan\mikaned01,1954,1954,1,9,71,8,24,,,5,9,,20,3,,,,15,21,.333,,.556,7.9,2.3,2.2,0.3
271,Darko Milicic\milicda01,2013,2013,1,1,5,0,1,0,0,0,0,0,1,0,0,0,2,1,0,.000,,,5.0,0.0,1.0,0.0
272,Dirk Minniefield\minnidi01,1988,1988,1,61,868,83,173,3,11,27,32,22,75,190,44,3,77,107,196,.480,.273,.844,14.2,3.2,1.2,3.1
273,Greg Minor\minorgr01,1995,1999,5,277,5144,794,1662,24,106,290,378,258,741,384,156,46,225,464,1902,.478,.226,.767,18.6,6.9,2.7,1.4
274,Mark Minor\minorma01,1973,1973,1,4,20,1,4,,,3,4,,4,2,,,,5,5,.250,,.750,5.0,1.3,1.0,0.5
275,Jerome Moiso\moisoje01,2001,2001,1,24,135,12,30,0,1,11,26,12,42,3,3,4,18,29,35,.400,.000,.423,5.6,1.5,1.8,0.1
276,Greg Monroe\monrogr01,2018,2018,1,26,496,105,198,0,0,55,69,53,165,59,28,17,48,48,265,.530,,.797,19.1,10.2,6.3,2.3
277,Eric Montross\montrer01,1995,1996,2,139,3747,503,921,0,1,217,396,315,918,79,48,90,195,480,1223,.546,.000,.548,27.0,8.8,6.6,0.6
278,E'Twaun Moore\mooreet01,2012,2012,1,38,331,43,113,17,45,7,7,4,33,34,11,3,21,33,110,.381,.378,1.000,8.7,2.9,0.9,0.9
279,Mikki Moore\mooremi01,2003,2009,2,27,468,51,86,0,0,14,19,32,107,25,4,7,21,102,116,.593,,.737,17.3,4.3,4.0,0.9
280,Rex Morgan\morgare01,1971,1972,2,62,416,57,152,,,58,85,,91,39,,,,92,172,.375,,.682,6.7,2.8,1.5,0.6
281,Marcus Morris\morrima03,2018,2019,2,59,1569,284,657,96,255,138,170,45,324,76,37,13,72,117,802,.432,.376,.812,26.6,13.6,5.5,1.3
282,Red Morrison\morrire01,1955,1956,2,142,2137,209,524,,,116,204,,796,135,,,,381,534,.399,,.569,15.0,3.8,5.6,1.0
283,Joe Mullaney\mullajo01,1950,1950,1,37,,9,70,,,12,15,,,52,,,,30,30,.129,,.800,,0.8,,1.4
284,Todd Mundt\mundtto01,1996,1996,1,9,33,3,9,0,0,0,0,1,3,1,1,1,0,6,6,.333,,,3.7,0.7,0.3,0.1
285,George Munroe\munroge01,1948,1948,1,21,,27,91,,,17,26,,,3,,,,20,71,.297,,.654,,3.4,,0.1
286,Dick Murphy\murphdi01,1947,1947,1,7,,1,17,,,0,4,,,3,,,,6,2,.059,,.000,,0.3,,0.4
287,Troy Murphy\murphtr01,2011,2011,1,17,178,16,38,1,10,11,13,11,38,6,8,1,7,19,44,.421,.100,.846,10.5,2.6,2.2,0.4
288,Abdel Nader\naderab01,2018,2018,1,48,522,50,149,23,65,23,39,13,71,26,15,10,34,45,146,.336,.354,.590,10.9,3.0,1.5,0.5
289,Willie Naulls\naullwi01,1964,1966,3,220,4307,951,2370,,,372,464,,1011,208,,,,630,2274,.401,,.802,19.6,10.3,4.6,0.9
290,Don Nelson\nelsodo01,1966,1976,11,872,18970,3717,7672,,,2534,3296,273,4517,1354,65,35,,2094,9968,.484,,.769,21.8,11.4,5.2,1.6
291,Jameer Nelson\nelsoja01,2015,2015,1,6,121,9,41,5,25,6,9,3,17,33,7,0,9,13,29,.220,.200,.667,20.2,4.8,2.8,5.5
292,Jack Nichols\nichoja01,1954,1958,5,314,7721,1077,2861,,,593,762,,1834,533,,,,930,2747,.376,,.778,24.6,8.7,7.2,1.7
293,Rich Niemann\niemari01,1970,1970,1,6,18,2,5,,,2,2,,6,2,,,,10,6,.400,,1.000,3.0,1.0,1.0,0.3
294,Bevo Nordmann\nordmbe01,1965,1965,1,3,25,3,5,,,0,0,,8,3,,,,5,6,.600,,,8.3,2.0,2.7,1.0
295,George Nostrand\nostrge01,1949,1950,2,45,,127,387,,,119,194,,,55,,,,120,373,.328,,.613,,8.3,,1.2
296,Stan Noszka\noszkst01,1948,1949,2,52,,57,220,,,39,65,,,29,,,,108,153,.259,,.600,,2.9,,0.6
297,Patrick O'Bryant\obryapa01,2009,2009,1,26,108,16,31,0,0,8,12,7,34,8,3,8,17,29,40,.516,,.667,4.2,1.5,1.3,0.3
298,Dermie O'Connell\oconnde01,1949,1950,2,58,,159,590,,,63,114,,,129,,,,102,381,.269,,.553,,6.6,,2.2
299,Jermaine O'Neal\onealje01,2011,2012,2,49,1001,102,229,0,1,50,74,62,223,22,10,73,48,145,254,.445,.000,.676,20.4,5.2,4.6,0.4
300,Shaquille O'Neal\onealsh01,2011,2011,1,37,752,134,201,0,0,73,131,48,178,26,16,42,56,120,341,.667,,.557,20.3,9.2,4.8,0.7
301,Semi Ojeleye\ojelese01,2018,2019,2,77,1169,66,192,40,127,26,43,39,164,20,21,4,25,93,198,.344,.315,.605,15.2,2.6,2.1,0.3
302,Jimmy Oliver\oliveji01,1994,1994,1,44,540,89,214,13,32,25,33,8,46,33,16,1,21,39,216,.416,.406,.758,12.3,4.9,1.0,0.8
303,Michael Olowokandi\olowomi01,2006,2007,2,40,401,39,91,0,0,7,11,19,89,11,11,19,31,70,85,.429,,.636,10.0,2.1,2.2,0.3
304,Bud Olsen\olsenbu01,1969,1969,1,7,43,7,19,,,0,6,,14,4,,,,6,14,.368,,.000,6.1,2.0,2.0,0.6
305,Kelly Olynyk\olynyke01,2014,2017,4,278,5756,998,2094,254,691,378,509,377,1310,471,194,128,374,810,2628,.477,.368,.743,20.7,9.5,4.7,1.7
306,Doug Overton\overtdo01,2000,2001,2,55,576,76,198,11,32,27,32,17,48,72,14,0,33,61,190,.384,.344,.844,10.5,3.5,0.9,1.3
307,Milt Palacio\palacmi01,2001,2002,2,99,1659,178,402,24,70,114,143,33,152,205,69,3,104,121,494,.443,.343,.797,16.8,5.0,1.5,2.1
308,Togo Palazzi\palazto01,1955,1957,3,137,1440,287,744,,,153,216,,403,80,,,,170,727,.386,,.708,10.5,5.3,2.9,0.6
309,Robert Parish\parisro01,1981,1994,14,1106,34977,7483,13558,0,5,3279,4491,3450,11051,1679,873,1703,2380,3125,18245,.552,.000,.730,31.6,16.5,10.0,1.5
310,Sasha Pavlovic\pavloal01,2011,2012,2,62,676,62,154,22,68,5,13,5,86,21,25,15,26,69,151,.403,.324,.385,10.9,2.4,1.4,0.3
311,Jim Paxson\paxsoji02,1988,1990,3,157,2959,487,1058,11,57,211,254,49,178,293,94,17,139,255,1196,.460,.193,.831,18.8,7.6,1.1,1.9
312,Gary Payton\paytoga01,2005,2005,1,77,2541,339,725,42,129,153,201,48,236,469,88,12,148,121,873,.468,.326,.761,33.0,11.3,3.1,6.1
313,Kendrick Perkins\perkike01,2004,2011,8,454,10123,1169,2076,0,11,579,960,838,2751,457,134,646,748,1268,2917,.563,.000,.603,22.3,6.4,6.1,1.0
314,Andy Phillip\phillan01,1957,1958,2,137,2640,202,550,,,130,208,,339,289,,,,242,534,.367,,.625,19.3,3.9,2.5,2.1
315,Gary Phillips\phillga01,1962,1962,1,67,713,110,310,,,50,86,,107,64,,,,109,270,.355,,.581,10.6,4.0,1.6,1.0
316,Paul Pierce\piercpa01,1999,2013,15,1102,40360,7882,17630,1823,4928,6434,7979,1008,6651,4305,1583,668,3213,3124,24021,.447,.370,.806,36.6,21.8,6.0,3.9
317,Mickael Pietrus\pietrmi01,2012,2012,1,42,921,104,270,61,182,20,31,18,130,25,21,10,33,81,289,.385,.335,.645,21.9,6.9,3.1,0.6
318,Ed Pinckney\pincked01,1989,1994,6,340,6517,725,1359,0,3,610,757,734,1799,282,256,215,282,652,2060,.533,.000,.806,19.2,6.1,5.3,0.8
319,Kevinn Pinkney\pinknke01,2007,2007,1,6,100,12,27,1,2,6,9,7,15,5,3,3,4,12,31,.444,.500,.667,16.7,5.2,2.5,0.8
320,Scot Pollard\pollasc01,2008,2008,1,22,173,12,23,0,0,15,22,14,37,3,3,6,5,43,39,.522,,.682,7.9,1.8,1.7,0.1
321,Dave Popson\popsoda01,1991,1991,1,19,64,13,32,0,0,9,10,7,14,2,1,2,6,12,35,.406,,.900,3.4,1.8,0.7,0.1
322,James Posey\poseyja01,2008,2008,1,74,1821,173,414,106,279,93,115,30,322,114,72,19,65,182,545,.418,.380,.809,24.6,7.4,4.4,1.5
323,Vitaly Potapenko\potapvi01,1999,2002,4,273,5968,841,1723,0,1,371,544,646,1579,230,154,90,385,757,2053,.488,.000,.682,21.9,7.5,5.8,0.8
324,Leon Powe\powele01,2007,2009,3,189,2756,410,784,0,3,427,604,337,787,71,53,76,166,423,1247,.523,.000,.707,14.6,6.6,4.2,0.4
325,Dwight Powell\poweldw01,2015,2015,1,5,9,4,5,0,0,1,2,0,1,0,2,0,2,1,9,.800,,.500,1.8,1.8,0.2,0.0
326,Phil Pressey\pressph01,2014,2015,2,125,1732,142,427,44,171,62,94,33,185,358,98,11,128,151,390,.333,.257,.660,13.9,3.1,1.5,2.9
327,Tayshaun Prince\princta01,2015,2015,1,9,198,33,59,5,8,5,6,6,30,18,5,2,4,7,76,.559,.625,.833,22.0,8.4,3.3,2.0
328,Kevin Pritchard\pritcke01,1992,1992,1,11,136,16,34,0,3,14,18,1,11,30,3,4,11,17,46,.471,.000,.778,12.4,4.2,1.0,2.7
329,Gabe Pruitt\pruitga01,2008,2009,2,62,461,45,140,17,60,18,23,10,51,52,20,3,24,44,125,.321,.283,.783,7.4,2.0,0.8,0.8
330,Dino Radja\radjadi01,1994,1997,4,224,7308,1516,3052,0,3,701,954,497,1883,356,201,282,495,745,3733,.497,.000,.735,32.6,16.7,8.4,1.6
331,Frank Ramsey\ramsefr01,1955,1964,9,623,15330,2949,7382,,,2480,3083,,3410,1134,,,,2158,8378,.399,,.804,24.6,13.4,5.5,1.8
332,Shavlik Randolph\randosh01,2013,2015,2,21,223,31,58,0,1,12,29,32,82,5,9,8,11,41,74,.534,.000,.414,10.6,3.5,3.9,0.2
333,Theo Ratliff\ratlith01,2007,2007,1,2,44,1,3,0,0,3,4,2,7,0,1,3,1,6,5,.333,,.750,22.0,2.5,3.5,0.0
334,Allan Ray\rayal01,2007,2007,1,47,710,100,259,48,116,42,55,18,69,43,20,3,42,85,290,.386,.414,.764,15.1,6.2,1.5,0.9
335,Justin Reed\reedju01,2005,2006,2,55,412,40,103,0,3,36,55,21,45,17,8,5,20,57,116,.388,.000,.655,7.5,2.1,0.8,0.3
336,John Richter\richtjo01,1960,1960,1,66,808,113,332,,,59,117,,312,27,,,,158,285,.340,,.504,12.2,4.3,4.7,0.4
337,Mel Riebe\riebeme01,1948,1949,2,81,,348,1154,,,155,253,,,136,,,,234,851,.302,,.613,,10.5,,1.7
338,Eric Riley\rileyer01,1999,1999,1,35,337,28,54,0,0,22,31,36,99,13,9,26,26,73,78,.519,,.710,9.6,2.2,2.8,0.4
339,Arnie Risen\risenar01,1956,1958,3,174,3651,442,1197,,,390,563,,1199,191,,,,658,1274,.369,,.693,21.0,7.3,6.9,1.1
340,Ramon Rivas\rivasra01,1989,1989,1,28,91,12,31,0,1,16,25,9,24,3,4,1,9,21,40,.387,.000,.640,3.3,1.4,0.9,0.1
341,Bill Roberts\roberbi01,1949,1949,1,26,,36,109,,,9,19,,,13,,,,34,81,.330,,.474,,3.1,,0.5
342,Fred Roberts\roberfr01,1987,1988,2,147,2111,300,600,0,9,252,318,114,352,143,38,35,157,247,852,.500,.000,.792,14.4,5.8,2.4,1.0
343,Rick Robey\robeyri01,1979,1983,5,339,6442,1144,2241,0,4,541,858,622,1693,430,154,59,531,883,2829,.510,.000,.631,19.0,8.3,5.0,1.3
344,Larry Robinson\robinla01,1992,1992,1,1,6,1,5,0,0,0,0,2,2,1,0,0,1,3,2,.200,,,6.0,2.0,2.0,1.0
345,Nate Robinson\robinna01,2010,2011,2,81,1365,209,518,99,279,41,53,20,127,156,51,4,86,157,558,.403,.355,.774,16.9,6.9,1.6,1.9
346,Rodney Rogers\rogerro01,2002,2002,1,27,626,107,222,39,95,35,50,34,107,40,16,12,42,78,288,.482,.411,.700,23.2,10.7,4.0,1.5
347,Roy Rogers\rogerro02,1998,1998,1,9,37,3,8,0,0,1,2,0,5,1,2,4,1,6,7,.375,,.500,4.1,0.8,0.6,0.1
348,Kenny Rollins\rollike01,1953,1953,1,43,426,38,115,,,22,27,,45,46,,,,63,98,.330,,.815,9.9,2.3,1.0,1.1
