,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
234,Doug Kistler\kistldo01,1962,1962,1,5,13,3,6,,,2,4,,1,0,,,,2,8,.500,,.500,2.6,1.6,0.2,0.0
235,Greg Kite\kitegr01,1995,1995,1,2,16,0,3,0,0,0,0,2,4,0,0,0,1,2,0,.000,,,8.0,0.0,2.0,0.0
236,Bob Knight\knighbo01,1955,1955,1,2,29,3,7,,,1,1,,1,8,,,,6,7,.429,,1.000,14.5,3.5,0.5,4.0
237,Toby Knight\knighto01,1978,1982,4,283,7331,1602,3087,0,2,436,589,556,1444,335,242,185,444,896,3640,.519,.000,.740,25.9,12.9,5.1,1.2
238,Travis Knight\knightr01,2001,2003,3,126,972,76,231,0,2,35,52,85,219,27,24,30,47,186,187,.329,.000,.673,7.7,1.5,1.7,0.2
239,Lee Knorek\knorele01,1947,1949,3,130,,317,1045,,,239,375,,,206,,,,493,873,.303,,.637,,6.7,,1.6
240,Kevin Knox\knoxke01,2019,2019,1,3,56,11,31,4,9,2,5,3,6,0,2,1,2,5,28,.355,.444,.400,18.7,9.3,2.0,0.0
241,Howard Komives\komivho01,1965,1969,5,335,9768,1559,4071,,,875,1034,,922,1474,,,,1003,3993,.383,,.846,29.2,11.9,2.8,4.4
242,Luke Kornet\kornelu01,2018,2019,2,21,332,49,126,28,80,8,11,11,64,27,6,16,13,28,134,.389,.350,.727,15.8,6.4,3.0,1.3
243,Barry Kramer\krameba01,1965,1965,1,19,231,27,86,,,30,40,,41,15,,,,31,84,.314,,.750,12.2,4.4,2.2,0.8
244,Ray Kuka\kukara01,1948,1949,2,52,,99,309,,,55,93,,,38,,,,133,253,.320,,.591,,4.9,,0.7
245,Mindaugas Kuzminskas\kuzmimi01,2017,2018,2,69,1018,158,371,54,168,55,68,47,126,69,29,11,51,79,425,.426,.321,.809,14.8,6.2,1.8,1.0
246,Marcus Landry\landrma01,2010,2010,1,17,108,16,41,9,26,3,5,5,19,0,1,2,6,14,44,.390,.346,.600,6.4,2.6,1.1,0.0
247,Andrew Lang\langan01,2000,2000,1,19,244,28,64,0,0,3,7,16,60,3,8,6,5,31,59,.438,,.429,12.8,3.1,3.2,0.2
248,Shane Larkin\larkish01,2015,2015,1,76,1865,187,432,35,116,61,78,29,176,226,93,9,83,150,470,.433,.302,.782,24.5,6.2,2.3,3.0
249,Tony Lavelli\lavelto01,1951,1951,1,30,,32,93,,,35,41,,59,23,,,,56,99,.344,,.854,,3.3,2.0,0.8
250,Mo Layton\laytomo01,1977,1977,1,56,765,134,277,,,58,73,11,47,154,21,6,,87,326,.484,,.795,13.7,5.8,0.8,2.8
251,Ricky Ledo\ledori01,2015,2015,1,12,233,32,90,10,24,15,20,15,34,18,6,1,24,20,89,.356,.417,.750,19.4,7.4,2.8,1.5
252,Courtney Lee\leeco01,2017,2018,2,153,4769,664,1459,221,547,199,222,83,483,359,161,41,153,250,1748,.455,.404,.896,31.2,11.4,3.2,2.3
253,David Lee\leeda02,2006,2010,5,368,11059,1926,3457,0,13,923,1193,1031,3529,711,298,134,579,1006,4775,.557,.000,.774,30.1,13.0,9.6,1.9
254,Jeremy Lin\linje01,2012,2012,1,35,940,171,383,24,75,146,183,18,107,216,55,9,126,78,512,.446,.320,.798,26.9,14.6,3.1,6.2
255,Brad Lohaus\lohaubr01,1996,1996,1,23,325,32,79,24,57,2,2,2,31,27,8,10,11,36,90,.405,.421,1.000,14.1,3.9,1.3,1.2
256,Luc Longley\longllu01,2001,2001,1,25,301,18,54,0,0,13,17,26,66,7,3,9,22,51,49,.333,,.765,12.0,2.0,2.6,0.3
257,Robin Lopez\lopezro01,2016,2016,1,82,2219,357,662,0,1,128,161,268,602,114,16,129,133,182,842,.539,.000,.795,27.1,10.3,7.3,1.4
258,Jerry Lucas\lucasje01,1972,1974,3,221,6554,1049,2088,,,344,445,62,1895,865,28,24,,509,2442,.502,,.773,29.7,11.0,8.6,3.9
259,Maurice Lucas\lucasma01,1982,1982,1,80,2671,505,1001,0,3,253,349,274,903,179,68,70,173,309,1263,.504,.000,.725,33.4,15.8,11.3,2.2
260,Ray Lumpp\lumppra01,1949,1953,5,214,1416,553,1479,,,402,511,,272,377,,,,533,1508,.374,,.787,20.8,7.0,2.1,1.8
261,Rudy Macklin\macklru01,1984,1984,1,8,65,12,30,0,0,11,13,5,11,3,1,0,6,17,35,.400,,.846,8.1,4.4,1.4,0.4
262,Frank Mangiapane\mangifr01,1947,1947,1,6,,2,13,,,1,3,,,0,,,,6,5,.154,,.333,,0.8,,0.0
263,Stephon Marbury\marbust01,2004,2008,5,287,10866,1795,4079,349,1004,1293,1628,167,841,2004,342,26,769,669,5232,.440,.348,.794,37.9,18.2,2.9,7.0
264,Bill Martin\martibi01,1987,1987,1,8,68,9,25,0,0,7,8,2,7,0,4,2,7,5,25,.360,,.875,8.5,3.1,0.9,0.0
265,Kenyon Martin\martike01,2013,2014,2,50,1064,119,216,0,1,28,59,70,229,58,41,44,42,149,266,.551,.000,.475,21.3,5.3,4.6,1.2
266,Slater Martin\martisl01,1957,1957,1,13,426,33,96,,,44,53,,42,39,,,,28,110,.344,,.830,32.8,8.5,3.2,3.0
267,Whitey Martin\martiwh01,1962,1962,1,66,1018,95,292,,,37,55,,158,115,,,,158,227,.325,,.673,15.4,3.4,2.4,1.7
268,Anthony Mason\masonan01,1992,1996,5,395,12536,1461,2766,0,2,971,1425,1007,3054,1030,258,103,679,1158,3893,.528,.000,.681,31.7,9.9,7.7,2.6
269,Roger Mason\masonro01,2011,2011,1,26,319,26,77,16,44,7,10,5,43,20,6,2,6,25,75,.338,.364,.700,12.3,2.9,1.7,0.8
270,Eddie Mast\masted01,1971,1972,2,70,434,64,178,,,36,61,,129,14,,,,64,164,.360,,.590,6.2,2.3,1.8,0.2
271,Don May\maydo01,1969,1970,2,85,798,120,324,,,60,77,,166,52,,,,106,300,.370,,.779,9.4,3.5,2.0,0.6
272,Ken Mayfield\mayfike01,1976,1976,1,13,64,17,46,,,3,3,1,8,4,0,0,,18,37,.370,,1.000,4.9,2.8,0.6,0.3
273,Bob McAdoo\mcadobo01,1977,1979,3,171,6807,1801,3402,,,958,1338,463,2051,566,228,238,499,619,4560,.529,,.716,39.8,26.7,12.0,3.3
274,Brendan McCann\mccanbr01,1958,1960,3,41,331,23,113,,,28,40,,50,65,,,,37,74,.204,,.700,8.1,1.8,1.2,1.6
275,Walter McCarty\mccarwa01,1997,1997,1,35,192,26,68,4,14,8,14,8,23,13,7,9,17,38,64,.382,.286,.571,5.5,1.8,0.7,0.4
276,Tim McCormick\mccorti01,1992,1992,1,22,108,14,33,0,0,14,21,14,34,9,2,0,8,18,42,.424,,.667,4.9,1.9,1.5,0.4
277,Xavier McDaniel\mcdanxa01,1992,1992,1,82,2344,488,1021,12,39,137,192,176,460,149,57,24,147,241,1125,.478,.308,.714,28.6,13.7,5.6,1.8
278,Doug McDermott\mcderdo01,2018,2018,1,55,1172,151,328,53,137,40,53,33,134,50,10,12,34,73,395,.460,.387,.755,21.3,7.2,2.4,0.9
279,Antonio McDyess\mcdyean01,2004,2004,1,18,421,65,142,0,0,22,38,31,119,20,12,11,27,46,152,.458,,.579,23.4,8.4,6.6,1.1
280,Mel McGaha\mcgahme01,1949,1949,1,51,,62,195,,,52,88,,,51,,,,104,176,.318,,.591,,3.5,,1.0
281,Bill McGill\mcgilbi01,1964,1964,1,68,1737,445,913,,,195,271,,398,121,,,,212,1085,.487,,.720,25.5,16.0,5.9,1.8
282,Tracy McGrady\mcgratr01,2010,2010,1,24,627,84,216,15,62,43,57,22,89,93,15,12,43,38,226,.389,.242,.754,26.1,9.4,3.7,3.9
283,Alfred McGuire\mcguial01,1952,1954,3,181,2868,242,631,,,250,456,,409,355,,,,486,734,.384,,.548,15.8,4.1,2.3,2.0
284,Allie McGuire\mcguial02,1974,1974,1,2,10,2,4,,,0,0,0,2,1,0,0,,2,4,.500,,,5.0,2.0,1.0,0.5
285,Dick McGuire\mcguidi01,1950,1957,8,530,11330,1434,3770,,,1360,2152,,1944,2950,,,,1258,4228,.380,,.632,28.5,8.0,4.2,5.6
286,Carlton McKinney\mckinca01,1992,1992,1,2,9,2,9,0,0,0,0,0,1,0,0,0,0,1,4,.222,,,4.5,2.0,0.5,0.0
287,Tom McMillen\mcmilto01,1977,1977,1,56,1222,229,471,,,70,87,85,317,51,10,4,,134,528,.486,,.805,21.8,9.4,5.7,0.9
288,Jim McMillian\mcmilji01,1977,1978,2,148,4135,586,1265,,,182,220,146,596,344,139,22,104,219,1354,.463,,.827,27.9,9.1,4.0,2.3
289,Chris McNealy\mcneach01,1986,1988,3,108,1864,181,397,0,0,104,158,160,494,110,90,30,116,274,466,.456,,.658,17.3,4.3,4.6,1.0
290,Bob McNeill\mcneibo01,1961,1961,1,75,1387,166,427,,,105,126,,123,238,,,,148,437,.389,,.833,18.5,5.8,1.6,3.2
291,Dean Meminger\meminde01,1972,1977,4,268,4959,616,1233,,,276,452,137,721,427,70,9,,424,1508,.500,,.611,18.5,5.6,2.7,1.6
292,Joe Meriweather\meriwjo01,1979,1980,2,106,2618,410,790,0,1,153,230,203,575,114,60,173,197,417,973,.519,.000,.665,24.7,9.2,5.4,1.1
293,Eddie Miles\milesed01,1972,1972,1,42,198,23,64,,,16,18,,16,17,,,,46,62,.359,,.889,4.7,1.5,0.4,0.4
294,Darko Milicic\milicda01,2010,2010,1,8,71,8,17,0,0,0,0,5,18,4,4,1,2,7,16,.471,,,8.9,2.0,2.3,0.5
295,Nat Militzok\militna01,1947,1947,1,36,,52,214,,,40,73,,,28,,,,91,144,.243,,.548,,4.0,,0.8
296,Chris Mills\millsch01,1998,1998,1,80,2183,292,675,40,137,152,189,120,408,133,45,30,107,218,776,.433,.292,.804,27.3,9.7,5.1,1.7
297,Wat Misaka\misakwa01,1948,1948,1,3,,3,13,,,1,3,,,0,,,,7,7,.231,,.333,,2.3,,0.0
298,Nazr Mohammed\mohamna01,2004,2005,2,81,2192,342,652,0,1,152,230,246,646,42,86,78,122,254,836,.525,.000,.661,27.1,10.3,8.0,0.5
299,Wayne Molis\moliswa01,1967,1967,1,13,75,19,51,,,7,13,,22,2,,,,9,45,.373,,.538,5.8,3.5,1.7,0.2
300,Earl Monroe\monroea01,1972,1980,9,598,17552,3971,8302,0,0,1737,2117,260,1573,2087,473,121,305,1386,9679,.478,,.821,29.4,16.2,2.6,3.5
301,Randolph Morris\morrira01,2007,2008,2,23,225,22,64,0,0,16,35,13,46,3,6,3,11,41,60,.344,,.457,9.8,2.6,2.0,0.1
302,Timofey Mozgov\mozgoti01,2011,2011,1,34,458,52,112,0,0,31,44,41,104,15,14,23,32,76,135,.464,,.705,13.5,4.0,3.1,0.4
303,Emmanuel Mudiay\mudiaem01,2018,2018,1,22,493,75,204,9,46,35,51,10,58,85,20,7,41,33,194,.368,.196,.686,22.4,8.8,2.6,3.9
304,Bob Mullens\mullebo01,1947,1947,1,26,,27,104,,,22,34,,,18,,,,32,76,.260,,.647,,2.9,,0.7
305,Dick Murphy\murphdi01,1947,1947,1,24,,14,58,,,4,5,,,5,,,,9,32,.241,,.800,,1.3,,0.2
306,John Murphy\murphjo01,1947,1947,1,9,,8,25,,,8,12,,,0,,,,3,24,.320,,.667,,2.7,,0.0
307,Toure' Murry\murryto01,2014,2014,1,51,373,56,129,5,12,23,39,13,44,49,19,1,34,46,140,.434,.417,.590,7.3,2.7,0.9,1.0
308,Jerrod Mustaf\mustaje01,1991,1991,1,62,825,106,228,0,1,56,87,51,169,36,15,14,61,109,268,.465,.000,.644,13.3,4.3,2.7,0.6
309,Dikembe Mutombo\mutomdi01,2004,2004,1,65,1494,141,295,0,0,81,119,145,437,25,17,123,54,141,363,.478,,.681,23.0,5.6,6.7,0.4
310,Pete Myers\myerspe01,1989,1998,3,62,478,45,116,0,3,51,81,27,61,84,36,4,41,87,141,.388,.000,.630,7.7,2.3,1.0,1.4
311,Lee Nailon\nailole01,2003,2003,1,38,405,84,190,0,1,42,51,32,70,26,6,3,32,46,210,.442,.000,.824,10.7,5.5,1.8,0.7
312,Willie Naulls\naullwi01,1957,1963,7,430,14650,3283,8052,,,1752,2139,,5015,826,,,,1366,8318,.408,,.819,34.1,19.3,11.7,1.9
313,Maurice Ndour\ndourma01,2017,2017,1,32,331,39,86,1,7,19,26,22,64,8,15,8,12,30,98,.453,.143,.731,10.3,3.1,2.0,0.3
314,Mike Newlin\newlimi01,1982,1982,1,76,1507,286,615,7,23,126,147,36,91,170,33,3,104,194,705,.465,.304,.857,19.8,9.3,1.2,2.2
315,Johnny Newman\newmajo01,1988,1990,3,238,6202,1099,2363,168,522,732,896,240,556,404,278,56,399,717,3098,.465,.322,.817,26.1,13.0,2.3,1.7
316,Demetris Nichols\nichode01,2009,2009,1,2,9,2,5,0,1,1,2,0,2,0,0,1,0,0,5,.400,.000,.500,4.5,2.5,1.0,0.0
317,Joakim Noah\noahjo01,2017,2018,2,53,1055,104,212,0,1,36,82,168,417,107,32,39,62,132,244,.491,.000,.439,19.9,4.6,7.9,2.0
318,Paul Noel\noelpa01,1948,1950,3,141,,208,706,,,109,177,,,103,,,,257,525,.295,,.616,,3.7,,0.7
319,Bevo Nordmann\nordmbe01,1963,1964,2,33,835,133,264,,,46,97,,256,40,,,,125,312,.504,,.474,25.3,9.5,7.8,1.2
320,Moochie Norris\norrimo01,2004,2005,2,68,767,85,223,12,47,54,69,17,77,107,45,5,59,77,236,.381,.255,.783,11.3,3.5,1.1,1.6
321,Steve Novak\novakst01,2012,2013,2,135,2661,339,767,282,633,52,59,26,256,47,44,17,33,156,1012,.442,.445,.881,19.7,7.5,1.9,0.3
322,Frank Ntilikina\ntilila01,2018,2019,2,83,1855,195,536,56,174,50,70,37,188,266,72,19,138,196,496,.364,.322,.714,22.3,6.0,2.3,3.2
323,Kyle O'Quinn\oquinky01,2016,2018,3,221,3380,568,1068,11,56,208,270,354,1159,347,92,251,237,473,1355,.532,.196,.770,15.3,6.1,5.2,1.6
324,Charles Oakley\oaklech01,1989,1998,10,727,23959,2910,5897,27,123,1681,2149,2580,7291,1699,844,159,1572,2577,7528,.493,.220,.782,33.0,10.4,10.0,2.3
325,Jawann Oldham\oldhaja01,1987,1987,1,44,776,71,174,0,1,31,57,51,179,19,22,71,48,95,173,.408,.000,.544,17.6,3.9,4.1,0.4
326,Louis Orr\orrlo01,1983,1988,6,407,9615,1420,3111,2,22,926,1186,604,1425,587,344,112,528,798,3768,.456,.091,.781,23.6,9.3,3.5,1.4
327,Gerald Paddio\paddige01,1994,1994,1,3,8,2,5,0,0,0,0,0,0,0,0,0,0,3,4,.400,,,2.7,1.3,0.0,0.0
328,Bud Palmer\palmebu01,1947,1949,3,148,,624,1916,,,489,662,,,187,,,,465,1737,.326,,.739,,11.7,,1.3
329,Jim Palmer\palmeji01,1960,1961,2,109,1770,300,729,,,124,184,,457,83,,,,287,724,.412,,.674,16.2,6.6,4.2,0.8
330,Charlie Paulk\paulkch01,1972,1972,1,28,151,16,60,,,8,12,,49,7,,,,24,40,.267,,.667,5.4,1.4,1.8,0.3
331,Bob Peterson\peterbo01,1955,1956,2,95,1282,183,472,,,98,149,,377,75,,,,203,464,.388,,.658,13.5,4.9,4.0,0.8
332,Marshall Plumlee\plumlma02,2017,2017,1,21,170,16,30,0,0,8,19,23,51,10,4,4,12,23,40,.533,,.421,8.1,1.9,2.4,0.5
333,Ralph Polson\polsora01,1953,1953,1,3,37,3,9,,,4,6,,8,2,,,,8,10,.333,,.667,12.3,3.3,2.7,0.7
334,Howard Porter\porteho01,1975,1975,1,17,133,13,36,,,7,9,13,38,2,3,1,,17,33,.361,,.778,7.8,1.9,2.2,0.1
335,Kristaps Porzingis\porzikr01,2016,2018,3,186,5764,1206,2760,283,785,617,767,305,1317,248,136,378,332,590,3312,.437,.361,.804,31.0,17.8,7.1,1.3
336,Lavor Postell\postela01,2001,2003,3,61,446,59,176,11,44,66,83,11,45,13,12,2,35,28,195,.335,.250,.795,7.3,3.2,0.7,0.2
337,Mike Price\pricemi01,1971,1972,2,62,291,35,95,,,33,45,,35,18,,,,67,103,.368,,.733,4.7,1.7,0.6,0.3
338,Pablo Prigioni\prigipa01,2013,2015,3,187,3341,256,572,161,389,55,63,95,352,568,188,5,193,312,728,.448,.414,.873,17.9,3.9,1.9,3.0
339,Brian Quinnett\quinnbr01,1990,1992,3,123,1394,186,434,25,71,36,53,83,197,71,32,23,64,148,433,.429,.352,.679,11.3,3.5,1.6,0.6
340,Luther Rackley\rackllu01,1972,1973,2,63,620,92,215,,,49,84,,188,18,,,,106,233,.428,,.583,9.8,3.7,3.0,0.3
341,Sherwin Raiken\raikesh01,1953,1953,1,6,63,3,21,,,3,8,,8,6,,,,10,9,.143,,.375,10.5,1.5,1.3,1.0
342,Cal Ramsey\ramseca01,1960,1960,1,7,160,32,77,,,16,29,,47,9,,,,21,80,.416,,.552,22.9,11.4,6.7,1.3
343,Chasson Randle\randlch01,2017,2017,1,18,225,28,72,10,32,29,31,6,27,28,6,1,16,28,95,.389,.313,.935,12.5,5.3,1.5,1.6
344,Anthony Randolph\randoan01,2011,2011,1,17,127,14,45,1,4,6,12,11,40,7,4,8,10,15,35,.311,.250,.500,7.5,2.1,2.4,0.4
345,Zach Randolph\randoza01,2008,2009,2,80,2632,568,1247,29,104,278,356,224,847,155,72,19,209,222,1443,.455,.279,.781,32.9,18.0,10.6,1.9
346,Andy Rautins\rautian01,2011,2011,1,5,24,3,7,1,4,1,2,0,1,3,1,0,7,0,8,.429,.250,.500,4.8,1.6,0.2,0.6
347,Willis Reed\reedwi01,1965,1974,10,650,23073,4859,10202,,,2465,3298,47,8414,1186,12,21,,2411,12183,.476,,.747,35.5,18.7,12.9,1.8
348,J.R. Reid\reidjr01,1996,1996,1,33,670,88,160,0,0,43,55,38,132,28,18,7,30,89,219,.550,,.782,20.3,6.6,4.0,0.8
349,Glen Rice\ricegl01,2001,2001,1,75,2212,331,752,82,211,155,182,61,307,89,41,13,96,179,899,.440,.389,.852,29.5,12.0,4.1,1.2
350,Micheal Ray Richardson\richami01,1979,1982,4,315,10497,1844,4005,69,313,728,1107,579,1882,2244,810,129,1093,1023,4485,.460,.220,.658,33.3,14.2,6.0,7.1
351,Quentin Richardson\richaqu01,2006,2013,5,242,6827,853,2237,351,993,295,418,262,1226,430,166,35,271,553,2352,.381,.353,.706,28.2,9.7,5.1,1.8
352,Tom Riker\rikerto01,1973,1975,3,82,605,76,200,,,73,123,49,138,24,15,5,,85,225,.380,,.593,7.4,2.7,1.7,0.3
353,Mike Riordan\riordmi01,1969,1972,4,221,3427,470,1092,,,209,316,,421,370,,,,438,1149,.430,,.661,15.5,5.2,1.9,1.7
354,Tex Ritter\rittete01,1949,1951,3,151,,262,753,,,265,393,,65,145,,,,224,789,.348,,.674,,5.2,1.9,1.0
355,Doc Rivers\riverdo01,1993,1995,3,99,2432,275,634,61,180,155,195,32,240,513,152,14,147,267,766,.434,.339,.795,24.6,7.7,2.4,5.2
356,Anthony Roberson\roberan02,2009,2009,1,23,253,39,103,24,71,5,5,4,15,19,10,1,7,18,107,.379,.338,1.000,11.0,4.7,0.7,0.8
357,Larry Robinson\robinla01,2002,2002,1,2,10,1,4,1,2,0,0,0,2,0,0,0,0,1,3,.250,.500,,5.0,1.5,1.0,0.0
358,Mitchell Robinson\robinmi01,2019,2019,1,3,23,3,5,0,0,1,2,4,5,0,0,1,0,2,7,.600,,.500,7.7,2.3,1.7,0.0
359,Nate Robinson\robinna01,2006,2010,5,312,7725,1389,3234,414,1172,705,887,283,903,862,291,19,481,819,3897,.429,.353,.795,24.8,12.5,2.9,2.8
360,Truck Robinson\robintr01,1983,1985,3,148,4596,612,1292,0,0,251,409,376,1211,242,102,54,355,461,1475,.474,,.614,31.1,10.0,8.2,1.6
361,Sergio Rodriguez\rodrise01,2010,2010,1,27,531,79,161,17,49,25,31,9,39,91,21,2,55,38,200,.491,.347,.806,19.7,7.4,1.4,3.4
362,Phil Rollins\rolliph01,1961,1961,1,40,659,90,241,,,53,77,,85,101,,,,94,233,.373,,.688,16.5,5.8,2.1,2.5
363,Derrick Rose\rosede01,2017,2017,1,64,2082,460,977,13,60,221,253,66,246,283,44,17,147,84,1154,.471,.217,.874,32.5,18.0,3.8,4.4
364,Jalen Rose\roseja01,2006,2006,1,26,747,110,239,28,57,82,101,13,82,68,10,3,50,55,330,.460,.491,.812,28.7,12.7,3.2,2.6
365,Malik Rose\rosema01,2005,2009,5,230,3196,330,862,6,26,262,338,200,682,188,101,38,248,453,928,.383,.231,.775,13.9,4.0,3.0,0.8
366,Hank Rosenstein\rosenha01,1947,1947,1,31,,38,145,,,57,95,,,19,,,,71,133,.262,,.600,,4.3,,0.6
367,Irv Rothenberg\rotheir01,1949,1949,1,53,,101,367,,,112,174,,,68,,,,174,314,.275,,.644,,5.9,,1.3
368,John Rudd\ruddjo01,1979,1979,1,58,723,59,133,,,66,93,69,167,35,17,8,59,95,184,.444,,.710,12.5,3.2,2.9,0.6
369,John Rudometkin\rudomjo01,1963,1965,3,109,1290,265,641,,,160,211,,320,56,,,,149,690,.413,,.758,11.8,6.3,2.9,0.5
370,Campy Russell\russeca02,1981,1982,2,156,5223,918,1953,33,83,496,637,195,589,541,176,20,407,469,2365,.470,.398,.779,33.5,15.2,3.8,3.5
371,Cazzie Russell\russeca01,1967,1971,5,344,8256,1858,4062,,,868,1096,,1262,709,,,,748,4584,.457,,.792,24.0,13.3,3.7,2.1
372,Cheikh Samb\sambch01,2009,2009,1,2,8,0,3,0,0,0,2,1,2,0,0,0,0,0,0,.000,,.000,4.0,0.0,1.0,0.0
373,Bob Santini\santibo01,1956,1956,1,4,23,5,10,,,1,2,,3,1,,,,4,11,.500,,.500,5.8,2.8,0.8,0.3
374,DeWayne Scales\scalede01,1981,1982,2,47,508,95,230,1,6,27,41,49,137,10,13,5,32,57,218,.413,.167,.659,10.8,4.6,2.9,0.2
375,Fred Schaus\schaufr01,1954,1954,1,44,1243,136,352,,,115,145,,217,88,,,,141,387,.386,,.793,28.3,8.8,4.9,2.0
376,Ossie Schectman\schecos01,1947,1947,1,54,,162,588,,,111,179,,,109,,,,115,435,.276,,.620,,8.1,,2.0
377,Herb Scherer\scherhe01,1952,1952,1,12,167,19,65,,,9,14,,26,6,,,,25,47,.292,,.643,13.9,3.9,2.2,0.5
378,Dennis Scott\scottde01,1999,1999,1,15,206,17,56,8,29,1,4,3,20,8,3,1,5,17,43,.304,.276,.250,13.7,2.9,1.3,0.5
379,Carey Scurry\scurrca01,1988,1988,1,4,8,1,2,0,0,0,0,1,3,1,2,1,2,3,2,.500,,,2.0,0.5,0.8,0.3
380,Kenny Sears\searske01,1956,1963,7,424,13622,2299,5088,,,2256,2736,,3909,746,,,,1300,6854,.452,,.825,32.1,16.2,9.2,1.8
381,Frank Selvy\selvyfr01,1959,1959,1,68,1448,233,605,,,201,262,,248,96,,,,113,667,.385,,.767,21.3,9.8,3.6,1.4
382,Mouhamed Sene\senesa01,2009,2009,1,1,6,1,2,0,0,1,1,2,5,0,0,1,1,0,3,.500,,1.000,6.0,3.0,5.0,0.0
383,Kevin Seraphin\serapke01,2016,2016,1,48,526,84,205,0,2,19,23,31,126,47,8,36,43,67,187,.410,.000,.826,11.0,3.9,2.6,1.0
